"","ANO_ELEICAO","UF","COD_MUN_TSE","NOME_MUNICIPIO","CARGO","VAGAS"
"5295","2000","SP","62189","SANTA CRUZ DA ESPERANCA","VEREADOR","9"
"5296","2000","SP","70270","SANTA CRUZ DAS PALMEIRAS","VEREADOR","15"
"5297","2000","SP","70297","SANTA CRUZ DO RIO PARDO","VEREADOR","14"
"5298","2000","SP","70319","SANTA ERNESTINA","VEREADOR","11"
"5299","2000","SP","70335","SANTA FE DO SUL","VEREADOR","15"
"5300","2000","SP","70351","SANTA GERTRUDES","VEREADOR","13"
"5301","2000","SP","70378","SANTA ISABEL","VEREADOR","15"
"5302","2000","SP","70394","SANTA LUCIA","VEREADOR","9"
"5303","2000","SP","70416","SANTA MARIA DA SERRA","VEREADOR","11"
"5304","2000","SP","70432","SANTA MERCEDES","VEREADOR","9"
"5305","2000","SP","70491","SANTA RITA D OESTE","VEREADOR","11"
"5306","2000","SP","70513","SANTA RITA DO PASSA QUATRO","VEREADOR","15"
"5307","2000","SP","70530","SANTA ROSA DE VITERBO","VEREADOR","15"
"5308","2000","SP","62200","SANTA SALETE","VEREADOR","9"
"5309","2000","SP","70459","SANTANA DA PONTE PENSA","VEREADOR","9"
"5310","2000","SP","70475","SANTANA DE PARNAIBA","VEREADOR","15"
"5311","2000","SP","70556","SANTO ANASTACIO","VEREADOR","11"
"5312","2000","SP","70572","SANTO ANDRE","VEREADOR","21"
"5313","2000","SP","70599","SANTO ANTONIO DA ALEGRIA","VEREADOR","11"
"5314","2000","SP","70610","SANTO ANTONIO DA POSSE","VEREADOR","13"
"5315","2000","SP","61328","SANTO ANTONIO DO ARACANGUA","VEREADOR","9"
"5316","2000","SP","70637","SANTO ANTONIO DO JARDIM","VEREADOR","9"
"5317","2000","SP","70653","SANTO ANTONIO DO PINHAL","VEREADOR","9"
"5318","2000","SP","70670","SANTO EXPEDITO","VEREADOR","11"
"5319","2000","SP","70696","SANTOPOLIS DO AGUAPEI","VEREADOR","9"
"5320","2000","SP","70718","SANTOS","VEREADOR","21"
"5321","2000","SP","70734","SAO BENTO DO SAPUCAI","VEREADOR","9"
"5322","2000","SP","70750","SAO BERNARDO DO CAMPO","VEREADOR","21"
"5323","2000","SP","70777","SAO CAETANO DO SUL","VEREADOR","21"
"5324","2000","SP","70793","SAO CARLOS","VEREADOR","21"
"5325","2000","SP","70815","SAO FRANCISCO","VEREADOR","11"
"5326","2000","SP","70831","SAO JOAO DA BOA VISTA","VEREADOR","17"
"5327","2000","SP","70858","SAO JOAO DAS DUAS PONTES","VEREADOR","9"
"5328","2000","SP","61883","SAO JOAO DE IRACEMA","VEREADOR","9"
"5329","2000","SP","70874","SAO JOAO DO PAU D ALHO","VEREADOR","9"
"5330","2000","SP","70890","SAO JOAQUIM DA BARRA","VEREADOR","15"
"5331","2000","SP","70912","SAO JOSE DA BELA VISTA","VEREADOR","11"
"5332","2000","SP","70939","SAO JOSE DO BARREIRO","VEREADOR","11"
"5333","2000","SP","70955","SAO JOSE DO RIO PARDO","VEREADOR","13"
"5334","2000","SP","70971","SAO JOSE DO RIO PRETO","VEREADOR","21"
"5335","2000","SP","70998","SAO JOSE DOS CAMPOS","VEREADOR","21"
"5336","2000","SP","61905","SAO LOURENCO DA SERRA","VEREADOR","9"
"5337","2000","SP","71013","SAO LUIS DO PARAITINGA","VEREADOR","13"
"5338","2000","SP","71030","SAO MANUEL","VEREADOR","15"
"5339","2000","SP","71056","SAO MIGUEL ARCANJO","VEREADOR","11"
"5340","2000","SP","71072","SAO PAULO","VEREADOR","55"
"5341","2000","SP","71099","SAO PEDRO","VEREADOR","13"
"5342","2000","SP","71110","SAO PEDRO DO TURVO","VEREADOR","9"
"5343","2000","SP","71137","SAO ROQUE","VEREADOR","17"
"5344","2000","SP","71153","SAO SEBASTIAO","VEREADOR","15"
"5345","2000","SP","71170","SAO SEBASTIAO DA GRAMA","VEREADOR","11"
"5346","2000","SP","71196","SAO SIMAO","VEREADOR","13"
"5347","2000","SP","71218","SAO VICENTE","VEREADOR","13"
"5348","2000","SP","71234","SARAPUI","VEREADOR","11"
"5349","2000","SP","71250","SARUTAIA","VEREADOR","11"
"5350","2000","SP","71277","SEBASTIANOPOLIS DO SUL","VEREADOR","11"
"5351","2000","SP","71293","SERRA AZUL","VEREADOR","11"
"5352","2000","SP","71331","SERRA NEGRA","VEREADOR","15"
"5353","2000","SP","71315","SERRANA","VEREADOR","15"
"5354","2000","SP","71358","SERTAOZINHO","VEREADOR","17"
"5355","2000","SP","71374","SETE BARRAS","VEREADOR","9"
"5356","2000","SP","71390","SEVERINIA","VEREADOR","13"
"5357","2000","SP","71412","SILVEIRAS","VEREADOR","11"
"5358","2000","SP","71439","SOCORRO","VEREADOR","11"
"5359","2000","SP","71455","SOROCABA","VEREADOR","14"
"5360","2000","SP","71471","SUD MENUCCI","VEREADOR","11"
"5361","2000","SP","71498","SUMARE","VEREADOR","13"
"5362","2000","SP","71510","SUZANO","VEREADOR","19"
"5363","2000","SP","61301","SUZANOPOLIS","VEREADOR","9"
"5364","2000","SP","71536","TABAPUA","VEREADOR","11"
"5365","2000","SP","71552","TABATINGA","VEREADOR","13"
"5366","2000","SP","71579","TABOAO DA SERRA","VEREADOR","15"
"5367","2000","SP","71595","TACIBA","VEREADOR","11"
"5368","2000","SP","71617","TAGUAI","VEREADOR","9"
"5369","2000","SP","71633","TAIACU","VEREADOR","9"
"5370","2000","SP","71650","TAIUVA","VEREADOR","11"
"5371","2000","SP","71676","TAMBAU","VEREADOR","13"
"5372","2000","SP","71692","TANABI","VEREADOR","15"
"5373","2000","SP","71714","TAPIRAI","VEREADOR","9"
"5374","2000","SP","71730","TAPIRATIBA","VEREADOR","13"
"5375","2000","SP","62260","TAQUARAL","VEREADOR","9"
"5376","2000","SP","71757","TAQUARITINGA","VEREADOR","17"
"5377","2000","SP","71773","TAQUARITUBA","VEREADOR","15"
"5378","2000","SP","61840","TAQUARIVAI","VEREADOR","9"
"5379","2000","SP","71790","TARABAI","VEREADOR","11"
"5380","2000","SP","61042","TARUMA","VEREADOR","11"
"5381","2000","SP","71811","TATUI","VEREADOR","17"
"5382","2000","SP","71838","TAUBATE","VEREADOR","21"
"5383","2000","SP","71854","TEJUPA","VEREADOR","9"
"5384","2000","SP","71870","TEODORO SAMPAIO","VEREADOR","13"
"5385","2000","SP","71897","TERRA ROXA","VEREADOR","11"
"5386","2000","SP","71919","TIETE","VEREADOR","15"
"5387","2000","SP","71935","TIMBURI","VEREADOR","9"
"5388","2000","SP","62049","TORRE DE PEDRA","VEREADOR","9"
"5389","2000","SP","71951","TORRINHA","VEREADOR","11"
"5390","2000","SP","62448","TRABIJU","VEREADOR","9"
"5391","2000","SP","71978","TREMEMBE","VEREADOR","13"
"5392","2000","SP","71994","TRES FRONTEIRAS","VEREADOR","11"
"5393","2000","SP","61620","TUIUTI","VEREADOR","9"
"5394","2000","SP","72010","TUPA","VEREADOR","17"
"5395","2000","SP","72036","TUPI PAULISTA","VEREADOR","11"
"5396","2000","SP","72052","TURIUBA","VEREADOR","9"
"5397","2000","SP","72079","TURMALINA","VEREADOR","11"
"5398","2000","SP","61468","UBARANA","VEREADOR","9"
"5399","2000","SP","72095","UBATUBA","VEREADOR","13"
"5400","2000","SP","72117","UBIRAJARA","VEREADOR","11"
"5401","2000","SP","72133","UCHOA","VEREADOR","11"
"5402","2000","SP","72150","UNIAO PAULISTA","VEREADOR","11"
"5403","2000","SP","72176","URANIA","VEREADOR","11"
"5404","2000","SP","72192","URU","VEREADOR","9"
"5405","2000","SP","72214","URUPES","VEREADOR","13"
"5406","2000","SP","72230","VALENTIM GENTIL","VEREADOR","11"
"5407","2000","SP","72257","VALINHOS","VEREADOR","17"
"5408","2000","SP","72273","VALPARAIZO","VEREADOR","13"
"5409","2000","SP","61549","VARGEM","VEREADOR","11"
"5410","2000","SP","72311","VARGEM GRANDE DO SUL","VEREADOR","9"
"5411","2000","SP","72737","VARGEM GRANDE PAULISTA","VEREADOR","11"
"5412","2000","SP","72338","VARZEA PAULISTA","VEREADOR","17"
"5413","2000","SP","72354","VERA CRUZ","VEREADOR","9"
"5414","2000","SP","72370","VINHEDO","VEREADOR","15"
"5415","2000","SP","72397","VIRADOURO","VEREADOR","11"
"5416","2000","SP","72419","VISTA ALEGRE DO ALTO","VEREADOR","9"
"5417","2000","SP","62227","VITORIA BRASIL","VEREADOR","9"
"5418","2000","SP","72435","VOTORANTIM","VEREADOR","17"
"5419","2000","SP","72451","VOTUPORANGA","VEREADOR","17"
"5420","2000","SP","61921","ZACARIAS","VEREADOR","9"
"5421","2000","TO","73008","ABREULANDIA","VEREADOR","9"
"5422","2000","TO","73512","AGUIARNOPOLIS","VEREADOR","9"
"5423","2000","TO","96954","ALIANCA DO TOCANTINS","VEREADOR","9"
"5424","2000","TO","92070","ALMAS","VEREADOR","9"
"5425","2000","TO","92134","ALVORADA","VEREADOR","9"
"5426","2000","TO","92193","ANANAS","VEREADOR","9"
"5427","2000","TO","73075","ANGICO","VEREADOR","9"
"5428","2000","TO","96970","APARECIDA DO RIO NEGRO","VEREADOR","9"
"5429","2000","TO","73334","ARAGOMINAS","VEREADOR","9"
"5430","2000","TO","92371","ARAGUACEMA","VEREADOR","9"
"5431","2000","TO","92398","ARAGUACU","VEREADOR","9"
"5432","2000","TO","92410","ARAGUAINA","VEREADOR","13"
"5433","2000","TO","73318","ARAGUANA","VEREADOR","9"
"5434","2000","TO","92436","ARAGUATINS","VEREADOR","9"
"5435","2000","TO","92452","ARAPOEMA","VEREADOR","9"
"5436","2000","TO","92479","ARRAIAS","VEREADOR","9"
"5437","2000","TO","96857","AUGUSTINOPOLIS","VEREADOR","9"
"5438","2000","TO","92533","AURORA DO TOCANTINS","VEREADOR","9"
"5439","2000","TO","92576","AXIXA DO TOCANTINS","VEREADOR","9"
"5440","2000","TO","92592","BABACULANDIA","VEREADOR","9"
"5441","2000","TO","73580","BANDEIRANTE","VEREADOR","9"
"5442","2000","TO","73610","BARRA DO OURO","VEREADOR","9"
"5443","2000","TO","96997","BARROLANDIA","VEREADOR","9"
"5444","2000","TO","92002","BERNARDO SAYAO","VEREADOR","9"
"5445","2000","TO","73121","BOM JESUS DO TOCANTINS","VEREADOR","9"
"5446","2000","TO","73245","BRASILANDIA DO TOCANTINS","VEREADOR","9"
"5447","2000","TO","92738","BREJINHO DE NAZARE","VEREADOR","9"
"5448","2000","TO","92045","BURITI DO TOCANTINS","VEREADOR","9"
"5449","2000","TO","73067","CACHOEIRINHA","VEREADOR","9"
"5450","2000","TO","73091","CAMPOS LINDOS","VEREADOR","9"
"5451","2000","TO","73300","CARIRI DO TOCANTINS","VEREADOR","9"
"5452","2000","TO","73326","CARMOLANDIA","VEREADOR","9"
"5453","2000","TO","73423","CARRASCO BONITO","VEREADOR","9"
"5454","2000","TO","92088","CASEARA","VEREADOR","9"
"5455","2000","TO","73210","CENTENARIO","VEREADOR","9"
"5456","2000","TO","73474","CHAPADA DA AREIA","VEREADOR","9"
"5457","2000","TO","73482","CHAPADA DA NATIVIDADE","VEREADOR","9"
"5458","2000","TO","93114","COLINAS DO TOCANTINS","VEREADOR","9"
"5459","2000","TO","95290","COLMEIA","VEREADOR","9"
"5460","2000","TO","92142","COMBINADO","VEREADOR","9"
"5461","2000","TO","93130","CONCEICAO DO TOCANTINS","VEREADOR","9"
"5462","2000","TO","93211","COUTO DE MAGALHAES","VEREADOR","9"
"5463","2000","TO","93238","CRISTALANDIA","VEREADOR","9"
"5464","2000","TO","73555","CRIXAS DO TOCANTINS","VEREADOR","9"
"5465","2000","TO","73032","DARCINOPOLIS","VEREADOR","9"
"5466","2000","TO","93416","DIANOPOLIS","VEREADOR","9"
"5467","2000","TO","92185","DIVINOPOLIS","VEREADOR","9"
"5468","2000","TO","93459","DOIS IRMAOS DO TOCANTINS","VEREADOR","9"
"5469","2000","TO","93475","DUERE","VEREADOR","9"
"5470","2000","TO","73296","ESPERANTINA","VEREADOR","9"
"5471","2000","TO","96830","FATIMA","VEREADOR","9"
"5472","2000","TO","96679","FIGUEIROPOLIS","VEREADOR","9"
"5473","2000","TO","93556","FILADELFIA","VEREADOR","9"
"5474","2000","TO","93653","FORMOSO DO ARAGUAIA","VEREADOR","9"
"5475","2000","TO","73199","FORTALEZA DO TABOCAO","VEREADOR","9"
"5476","2000","TO","92240","GOIANORTE","VEREADOR","9"
"5477","2000","TO","95338","GOIATINS","VEREADOR","9"
"5478","2000","TO","96270","GUARAI","VEREADOR","9"
"5479","2000","TO","93858","GURUPI","VEREADOR","13"
"5480","2000","TO","73598","IPUEIRAS","VEREADOR","9"
"5481","2000","TO","94056","ITACAJA","VEREADOR","9"
"5482","2000","TO","94099","ITAGUATINS","VEREADOR","9"
"5483","2000","TO","73202","ITAPIRATINS","VEREADOR","9"
"5484","2000","TO","94170","ITAPORA DO TOCANTINS","VEREADOR","9"
"5485","2000","TO","73369","JAU DO TOCANTINS","VEREADOR","9"
"5486","2000","TO","73253","JUARINA","VEREADOR","9"
"5487","2000","TO","73407","LAGEADO","VEREADOR","9"
"5488","2000","TO","73385","LAGOA DA CONFUSAO","VEREADOR","9"
"5489","2000","TO","73113","LAGOA DO TOCANTINS","VEREADOR","9"
"5490","2000","TO","73601","LAVANDEIRA","VEREADOR","9"
"5491","2000","TO","95699","LIZARDA","VEREADOR","9"
"5492","2000","TO","73520","LUZINOPOLIS","VEREADOR","9"
"5493","2000","TO","92304","MARIANOPOLIS DO TOCANTINS","VEREADOR","9"
"5494","2000","TO","73270","MATEIROS","VEREADOR","9"
"5495","2000","TO","73059","MAURILANDIA DO TOCANTINS","VEREADOR","9"
"5496","2000","TO","94617","MIRACEMA DO TOCANTINS","VEREADOR","9"
"5497","2000","TO","94633","MIRANORTE","VEREADOR","9"
"5498","2000","TO","94692","MONTE DO CARMO","VEREADOR","9"
"5499","2000","TO","73563","MONTE SANTO","VEREADOR","9"
"5500","2000","TO","73342","MURICILANDIA","VEREADOR","9"
"5501","2000","TO","94811","NATIVIDADE","VEREADOR","9"
"5502","2000","TO","94838","NAZARE","VEREADOR","9"
"5503","2000","TO","96636","NOVA OLINDA","VEREADOR","9"
"5504","2000","TO","92401","NOVA ROSALANDIA","VEREADOR","9"
"5505","2000","TO","94994","NOVO ACORDO","VEREADOR","9"
"5506","2000","TO","73148","NOVO ALEGRE","VEREADOR","9"
"5507","2000","TO","73172","NOVO JARDIM","VEREADOR","9"
"5508","2000","TO","73466","OLIVEIRA DO TOCANTINS","VEREADOR","9"
"5509","2000","TO","73440","PALMAS","VEREADOR","15"
"5510","2000","TO","73083","PALMEIRANTE","VEREADOR","9"
"5511","2000","TO","73040","PALMEIRAS DO TOCANTINS","VEREADOR","9"
"5512","2000","TO","96490","PALMEIROPOLIS","VEREADOR","9"
"5513","2000","TO","95192","PARAISO DO TOCANTINS","VEREADOR","11"
"5514","2000","TO","95214","PARANA","VEREADOR","9"
"5515","2000","TO","73261","PAU D'ARCO","VEREADOR","9"
"5516","2000","TO","95257","PEDRO AFONSO","VEREADOR","9"
"5517","2000","TO","95273","PEIXE","VEREADOR","9"
"5518","2000","TO","92487","PEQUIZEIRO","VEREADOR","9"
"5519","2000","TO","95370","PINDORAMA DE GOIAS","VEREADOR","9"
"5520","2000","TO","73016","PIRAQUE","VEREADOR","9"
"5521","2000","TO","95478","PIUM","VEREADOR","9"
"5522","2000","TO","95516","PONTE ALTA DO BOM JESUS","VEREADOR","9"
"5523","2000","TO","95532","PONTE ALTA DO TOCANTINS","VEREADOR","9"
"5524","2000","TO","92509","PORTO ALEGRE DO TOCANTINS","VEREADOR","9"
"5525","2000","TO","95591","PORTO NACIONAL","VEREADOR","11"
"5526","2000","TO","92525","PRAIA NORTE","VEREADOR","9"
"5527","2000","TO","96296","PRESIDENTE KENNEDY","VEREADOR","9"
"5528","2000","TO","73571","PUGMIL","VEREADOR","9"
"5529","2000","TO","73229","RECURSOLANDIA","VEREADOR","9"
"5530","2000","TO","73024","RIACHINHO","VEREADOR","9"
"5531","2000","TO","73431","RIO DA CONCEICAO","VEREADOR","9"
"5532","2000","TO","73415","RIO DOS BOIS","VEREADOR","9"
"5533","2000","TO","96792","RIO SONO","VEREADOR","9"
"5534","2000","TO","92541","SAMPAIO","VEREADOR","9"
"5535","2000","TO","73156","SANDOLANDIA","VEREADOR","9"
"5536","2000","TO","73350","SANTA FE DO ARAGUAIA","VEREADOR","9"
"5537","2000","TO","73130","SANTA MARIA DO TOCANTINS","VEREADOR","9"
"5538","2000","TO","73547","SANTA RITA DO TOCANTINS","VEREADOR","9"
"5539","2000","TO","92584","SANTA ROSA DO TOCANTINS","VEREADOR","9"
"5540","2000","TO","92606","SANTA TEREZA DO TOCANTINS","VEREADOR","9"
"5541","2000","TO","73539","SANTA TEREZINHA DO TOCANTINS","VEREADOR","9"
"5542","2000","TO","73288","SAO BENTO DO TOCANTINS","VEREADOR","9"
"5543","2000","TO","73105","SAO FELIX DO TOCANTINS","VEREADOR","9"
"5544","2000","TO","73180","SAO MIGUEL DO TOCANTINS","VEREADOR","9"
"5545","2000","TO","73393","SAO SALVADOR DO TOCANTINS","VEREADOR","9"
"5546","2000","TO","96032","SAO SEBASTIAO DO TOCANTINS","VEREADOR","9"
"5547","2000","TO","92681","SAO VALERIO DA NATIVIDADE","VEREADOR","9"
"5548","2000","TO","96598","SILVANOPOLIS","VEREADOR","9"
"5549","2000","TO","96130","SITIO NOVO DO TOCANTINS","VEREADOR","9"
"5550","2000","TO","73377","SUCUPIRA","VEREADOR","9"
"5551","2000","TO","96156","TAGUATINGA","VEREADOR","9"
"5552","2000","TO","73164","TAIPAS DO TOCANTINS","VEREADOR","9"
"5553","2000","TO","73504","TALISMA","VEREADOR","9"
"5554","2000","TO","96199","TOCANTINIA","VEREADOR","9"
"5555","2000","TO","96210","TOCANTINOPOLIS","VEREADOR","9"
"5556","2000","TO","73458","TUPIRAMA","VEREADOR","9"
"5557","2000","TO","73237","TUPIRATINS","VEREADOR","9"
"5558","2000","TO","96652","WANDERLANDIA","VEREADOR","9"
"5559","2000","TO","96431","XAMBIOA","VEREADOR","9"
"5560","2004","AC","1120","ACRELANDIA","VEREADOR","9"
"5561","2004","AC","1570","ASSIS BRASIL","VEREADOR","9"
"5562","2004","AC","1058","BRASILEIA","VEREADOR","9"
"5563","2004","AC","1007","BUJARI","VEREADOR","9"
"5564","2004","AC","1015","CAPIXABA","VEREADOR","9"
"5565","2004","AC","1074","CRUZEIRO DO SUL","VEREADOR","10"
"5566","2004","AC","1112","EPITACIOLANDIA","VEREADOR","9"
"5567","2004","AC","1139","FEIJO","VEREADOR","9"
"5568","2004","AC","1104","JORDAO","VEREADOR","9"
"5569","2004","AC","1090","MANCIO LIMA","VEREADOR","9"
"5570","2004","AC","1554","MANUEL URBANO","VEREADOR","9"
"5571","2004","AC","1040","MARECHAL THAUMATURGO","VEREADOR","9"
"5572","2004","AC","1511","PLACIDO DE CASTRO","VEREADOR","9"
"5573","2004","AC","1023","PORTO ACRE","VEREADOR","9"
"5574","2004","AC","1066","PORTO WALTER","VEREADOR","9"
"5575","2004","AC","1392","RIO BRANCO","VEREADOR","14"
"5576","2004","AC","1082","RODRIGUES ALVES","VEREADOR","9"
"5577","2004","AC","1031","SANTA ROSA","VEREADOR","9"
"5578","2004","AC","1457","SENA MADUREIRA","VEREADOR","9"
"5579","2004","AC","1538","SENADOR GUIOMARD","VEREADOR","9"
"5580","2004","AC","1473","TARAUACA","VEREADOR","9"
"5581","2004","AC","1490","XAPURI","VEREADOR","9"
"5582","2004","AL","27014","AGUA BRANCA","VEREADOR","9"
"5583","2004","AL","27030","ANADIA","VEREADOR","9"
"5584","2004","AL","27057","ARAPIRACA","VEREADOR","13"
"5585","2004","AL","27073","ATALAIA","VEREADOR","9"
"5586","2004","AL","27090","BARRA DE SANTO ANTONIO","VEREADOR","9"
"5587","2004","AL","27111","BARRA DE SAO MIGUEL","VEREADOR","9"
"5588","2004","AL","27138","BATALHA","VEREADOR","9"
"5589","2004","AL","27154","BELEM","VEREADOR","9"
"5590","2004","AL","27170","BELO MONTE","VEREADOR","9"
"5591","2004","AL","27197","BOCA DA MATA","VEREADOR","9"
"5592","2004","AL","27219","BRANQUINHA","VEREADOR","9"
"5593","2004","AL","27235","CACIMBINHAS","VEREADOR","9"
"5594","2004","AL","27251","CAJUEIRO","VEREADOR","9"
"5595","2004","AL","27081","CAMPESTRE","VEREADOR","9"
"5596","2004","AL","27278","CAMPO ALEGRE","VEREADOR","9"
"5597","2004","AL","27294","CAMPO GRANDE","VEREADOR","9"
"5598","2004","AL","27316","CANAPI","VEREADOR","9"
"5599","2004","AL","27332","CAPELA","VEREADOR","9"
"5600","2004","AL","27359","CARNEIROS","VEREADOR","9"
"5601","2004","AL","27375","CHA PRETA","VEREADOR","9"
"5602","2004","AL","27391","COITE DO NOIA","VEREADOR","9"
"5603","2004","AL","27413","COLONIA LEOPOLDINA","VEREADOR","9"
"5604","2004","AL","27430","COQUEIRO SECO","VEREADOR","9"
"5605","2004","AL","27456","CORURIPE","VEREADOR","9"
"5606","2004","AL","28894","CRAIBAS","VEREADOR","9"
"5607","2004","AL","27472","DELMIRO GOUVEIA","VEREADOR","9"
"5608","2004","AL","27499","DOIS RIACHOS","VEREADOR","9"
"5609","2004","AL","27049","ESTRELA DE ALAGOAS","VEREADOR","9"
"5610","2004","AL","27510","FEIRA GRANDE","VEREADOR","9"
"5611","2004","AL","27537","FELIZ DESERTO","VEREADOR","9"
"5612","2004","AL","27553","FLEXEIRAS","VEREADOR","9"
"5613","2004","AL","27570","GIRAU DO PONCIANO","VEREADOR","9"
"5614","2004","AL","27596","IBATEGUARA","VEREADOR","9"
"5615","2004","AL","27618","IGACI","VEREADOR","9"
"5616","2004","AL","27634","IGREJA NOVA","VEREADOR","9"
"5617","2004","AL","27650","INHAPI","VEREADOR","9"
"5618","2004","AL","27677","JACARE DOS HOMENS","VEREADOR","9"
"5619","2004","AL","27693","JACUIPE","VEREADOR","9"
"5620","2004","AL","27715","JAPARATINGA","VEREADOR","9"
"5621","2004","AL","27731","JARAMATAIA","VEREADOR","9"
"5622","2004","AL","27065","JEQUIA DA PRAIA","VEREADOR","9"
"5623","2004","AL","27758","JOAQUIM GOMES","VEREADOR","9"
"5624","2004","AL","27774","JUNDIA","VEREADOR","9"
"5625","2004","AL","27790","JUNQUEIRO","VEREADOR","9"
"5626","2004","AL","27812","LAGOA DA CANOA","VEREADOR","9"
"5627","2004","AL","27839","LIMOEIRO DE ANADIA","VEREADOR","9"
"5628","2004","AL","27855","MACEIO","VEREADOR","21"
"5629","2004","AL","27871","MAJOR ISIDORO","VEREADOR","9"
"5630","2004","AL","27979","MAR VERMELHO","VEREADOR","9"
"5631","2004","AL","27898","MARAGOGI","VEREADOR","9"
"5632","2004","AL","27910","MARAVILHA","VEREADOR","9"
"5633","2004","AL","27936","MARECHAL DEODORO","VEREADOR","9"
"5634","2004","AL","27952","MARIBONDO","VEREADOR","9"
"5635","2004","AL","27995","MATA GRANDE","VEREADOR","9"
"5636","2004","AL","28010","MATRIZ DE CAMARAGIBE","VEREADOR","9"
"5637","2004","AL","28037","MESSIAS","VEREADOR","9"
"5638","2004","AL","28053","MINADOR DO NEGRAO","VEREADOR","9"
"5639","2004","AL","28070","MONTEIROPOLIS","VEREADOR","9"
"5640","2004","AL","28096","MURICI","VEREADOR","9"
"5641","2004","AL","28118","NOVO LINO","VEREADOR","9"
"5642","2004","AL","28134","OLHO D AGUA DAS FLORES","VEREADOR","9"
"5643","2004","AL","28150","OLHO D AGUA DO CASADO","VEREADOR","9"
"5644","2004","AL","28177","OLHO D AGUA GRANDE","VEREADOR","9"
"5645","2004","AL","28193","OLIVENCA","VEREADOR","9"
"5646","2004","AL","28215","OURO BRANCO","VEREADOR","9"
"5647","2004","AL","28231","PALESTINA","VEREADOR","9"
"5648","2004","AL","28258","PALMEIRA DOS INDIOS","VEREADOR","10"
"5649","2004","AL","28274","PAO DE ACUCAR","VEREADOR","9"
"5650","2004","AL","27022","PARICONHA","VEREADOR","9"
"5651","2004","AL","27006","PARIPUEIRA","VEREADOR","9"
"5652","2004","AL","28290","PASSO DE CAMARAGIBE","VEREADOR","9"
"5653","2004","AL","28312","PAULO JACINTO","VEREADOR","9"
