"","Ano da eleição","UF","Código do município","Nome do município","Cargo","Volatilidade eleitoral","Volatilidade parlamentar"
"13212",2012,"PR","75264","Cruzmaltina","Vereador"," 3,97"," 3,44"
"13213",2012,"PR","75272","Coronel Vivida","Vereador"," 6,20"," 5,61"
"13214",2012,"PR","75280","Corumbatai Do Sul","Vereador"," 6,83"," 6,22"
"13215",2012,"PR","75299","Cruzeiro Do Oeste","Vereador"," 7,94"," 7,45"
"13216",2012,"PR","75302","Esperanca Nova","Vereador"," 3,56"," 3,06"
"13217",2012,"PR","75310","Cruzeiro Do Sul","Vereador"," 4,24"," 3,61"
"13218",2012,"PR","75329","Espigao Alto Do Iguacu","Vereador"," 6,13"," 5,61"
"13219",2012,"PR","75337","Cruz Machado","Vereador"," 4,99"," 4,22"
"13220",2012,"PR","75345","Fernandes Pinheiro","Vereador"," 6,91"," 6,17"
"13221",2012,"PR","75353","Curitiba","Vereador","13,50","13,00"
"13222",2012,"PR","75361","Foz Do Jordao","Vereador"," 8,50"," 8,00"
"13223",2012,"PR","75370","Curiuva","Vereador"," 6,03"," 5,50"
"13224",2012,"PR","75388","Goioxim","Vereador"," 6,18"," 5,56"
"13225",2012,"PR","75396","Diamante Do Norte","Vereador"," 5,69"," 4,83"
"13226",2012,"PR","75400","Diamante D'oeste","Vereador"," 5,95"," 5,22"
"13227",2012,"PR","75418","Dois Vizinhos","Vereador"," 8,40"," 7,72"
"13228",2012,"PR","75426","Guamiranga","Vereador"," 6,68"," 6,06"
"13229",2012,"PR","75434","Doutor Camargo","Vereador"," 7,44"," 6,94"
"13230",2012,"PR","75442","Imbau","Vereador"," 6,79"," 6,22"
"13231",2012,"PR","75450","Eneas Marques","Vereador"," 7,77"," 6,89"
"13232",2012,"PR","75469","Manfrinopolis","Vereador"," 6,32"," 5,44"
"13233",2012,"PR","75477","Engenheiro Beltrao","Vereador"," 8,91"," 8,50"
"13234",2012,"PR","75485","Marquinho","Vereador"," 7,94"," 7,00"
"13235",2012,"PR","75493","Faxinal","Vereador"," 9,50"," 9,00"
"13236",2012,"PR","75507","Perobal","Vereador"," 6,35"," 5,67"
"13237",2012,"PR","75515","Fenix","Vereador"," 4,78"," 4,28"
"13238",2012,"PR","75523","Pontal Do Parana","Vereador","12,50","12,00"
"13239",2012,"PR","75531","Florai","Vereador"," 5,27"," 4,39"
"13240",2012,"PR","75540","Porto Barreiro","Vereador"," 5,95"," 5,44"
"13241",2012,"PR","75558","Floresta","Vereador"," 5,07"," 4,50"
"13242",2012,"PR","75566","Prado Ferreira","Vereador"," 5,62"," 5,06"
"13243",2012,"PR","75574","Florestopolis","Vereador","10,63"," 9,83"
"13244",2012,"PR","75582","Quarto Centenario","Vereador"," 6,77"," 6,17"
"13245",2012,"PR","75590","Florida","Vereador"," 5,50"," 5,00"
"13246",2012,"PR","75604","Reserva Do Iguacu","Vereador"," 7,17"," 6,61"
"13247",2012,"PR","75612","Formosa Do Oeste","Vereador"," 5,59"," 5,06"
"13248",2012,"PR","75620","Rio Branco Do Ivai","Vereador"," 5,12"," 4,56"
"13249",2012,"PR","75639","Foz Do Iguacu","Vereador","13,13","12,60"
"13250",2012,"PR","75647","Serranopolis Do Iguacu","Vereador"," 4,34"," 3,67"
"13251",2012,"PR","75655","Francisco Beltrao","Vereador"," 9,78"," 9,10"
"13252",2012,"PR","75663","Tamarana","Vereador"," 7,25"," 6,67"
"13253",2012,"PR","75671","General Carneiro","Vereador"," 7,87"," 7,17"
"13254",2012,"PR","75698","Goioere","Vereador"," 7,37"," 6,89"
"13255",2012,"PR","75710","Guaira","Vereador"," 9,94"," 9,22"
"13256",2012,"PR","75736","Guairaca","Vereador"," 6,68"," 5,78"
"13257",2012,"PR","75744","Rosario Do Ivai","Vereador"," 6,24"," 5,33"
"13258",2012,"PR","75752","Guapirama","Vereador"," 5,33"," 4,67"
"13259",2012,"PR","75760","Nova Tebas","Vereador"," 8,00"," 7,50"
"13260",2012,"PR","75779","Guaporema","Vereador"," 6,27"," 5,83"
"13261",2012,"PR","75787","Sulina","Vereador"," 6,60"," 5,83"
"13262",2012,"PR","75795","Guaraci","Vereador"," 4,30"," 3,67"
"13263",2012,"PR","75809","Luiziana","Vereador"," 5,01"," 4,50"
"13264",2012,"PR","75817","Guaraniacu","Vereador"," 6,31"," 5,67"
"13265",2012,"PR","75833","Guarapuava","Vereador","11,10","10,58"
"13266",2012,"PR","75850","Guaraquecaba","Vereador"," 5,65"," 5,17"
"13267",2012,"PR","75876","Guaratuba","Vereador","12,14","11,50"
"13268",2012,"PR","75892","Ibaiti","Vereador","10,07"," 9,50"
"13269",2012,"PR","75914","Ibipora","Vereador","10,00"," 9,50"
"13270",2012,"PR","75930","Icaraima","Vereador"," 8,09"," 7,61"
"13271",2012,"PR","75957","Iguaracu","Vereador"," 5,42"," 5,00"
"13272",2012,"PR","75973","Imbituva","Vereador"," 9,16"," 8,33"
"13273",2012,"PR","75990","Inacio Martins","Vereador"," 7,57"," 7,11"
"13274",2012,"PR","76015","Inaja","Vereador"," 5,46"," 4,78"
"13275",2012,"PR","76031","Ipiranga","Vereador"," 8,97"," 8,28"
"13276",2012,"PR","76058","Ipora","Vereador","10,34"," 9,72"
"13277",2012,"PR","76074","Irati","Vereador"," 8,37"," 7,70"
"13278",2012,"PR","76090","Iretama","Vereador"," 6,26"," 5,67"
"13279",2012,"PR","76112","Itaguaje","Vereador"," 4,87"," 3,94"
"13280",2012,"PR","76139","Itambaraca","Vereador"," 8,57"," 7,72"
"13281",2012,"PR","76155","Itambe","Vereador"," 5,97"," 5,28"
"13282",2012,"PR","76171","Itapejara D'oeste","Vereador"," 5,00"," 4,50"
"13283",2012,"PR","76198","Itauna Do Sul","Vereador"," 5,72"," 4,89"
"13284",2012,"PR","76210","Ivai","Vereador"," 7,52"," 6,78"
"13285",2012,"PR","76236","Ivaipora","Vereador"," 7,90"," 7,39"
"13286",2012,"PR","76252","Ivatuba","Vereador"," 5,50"," 5,00"
"13287",2012,"PR","76279","Jaboti","Vereador"," 4,44"," 3,94"
"13288",2012,"PR","76295","Jacarezinho","Vereador","10,41"," 9,72"
"13289",2012,"PR","76317","Jaguapita","Vereador"," 5,36"," 4,83"
"13290",2012,"PR","76333","Jaguariaiva","Vereador"," 9,93"," 9,42"
"13291",2012,"PR","76350","Jandaia Do Sul","Vereador","10,02"," 9,50"
"13292",2012,"PR","76376","Janiopolis","Vereador"," 5,95"," 5,44"
"13293",2012,"PR","76392","Japira","Vereador"," 6,16"," 5,56"
"13294",2012,"PR","76414","Japura","Vereador"," 6,09"," 5,56"
"13295",2012,"PR","76430","Jardim Alegre","Vereador"," 6,69"," 5,89"
"13296",2012,"PR","76457","Jardim Olinda","Vereador"," 4,86"," 4,33"
"13297",2012,"PR","76473","Jataizinho","Vereador"," 9,87"," 9,17"
"13298",2012,"PR","76490","Joaquim Tavora","Vereador"," 7,33"," 6,67"
"13299",2012,"PR","76511","Jundiai Do Sul","Vereador"," 5,43"," 5,00"
"13300",2012,"PR","76538","Jussara","Vereador"," 7,01"," 6,50"
"13301",2012,"PR","76554","Kalore","Vereador"," 5,00"," 4,50"
"13302",2012,"PR","76570","Lapa","Vereador"," 8,00"," 7,50"
"13303",2012,"PR","76597","Laranjeiras Do Sul","Vereador"," 9,78"," 9,17"
"13304",2012,"PR","76619","Leopolis","Vereador"," 6,41"," 5,83"
"13305",2012,"PR","76635","Loanda","Vereador"," 5,74"," 5,06"
"13306",2012,"PR","76651","Lobato","Vereador"," 6,13"," 5,56"
"13307",2012,"PR","76678","Londrina","Vereador","14,01","13,50"
"13308",2012,"PR","76694","Lupionopolis","Vereador"," 5,94"," 5,11"
"13309",2012,"PR","76716","Mallet","Vereador"," 9,85"," 9,33"
"13310",2012,"PR","76732","Mambore","Vereador"," 7,50"," 7,00"
"13311",2012,"PR","76759","Mandaguacu","Vereador"," 8,63"," 8,06"
"13312",2012,"PR","76775","Mandaguari","Vereador"," 9,63"," 9,06"
"13313",2012,"PR","76791","Mandirituba","Vereador","10,05"," 9,56"
"13314",2012,"PR","76813","Manoel Ribas","Vereador"," 8,55"," 7,72"
"13315",2012,"PR","76830","Marechal Candido Rondon","Vereador","10,50"," 9,72"
"13316",2012,"PR","76856","Maria Helena","Vereador"," 8,27"," 7,78"
"13317",2012,"PR","76872","Marialva","Vereador"," 9,53"," 9,00"
"13318",2012,"PR","76899","Mariluz","Vereador"," 5,00"," 4,50"
"13319",2012,"PR","76910","Maringa","Vereador","14,04","13,57"
"13320",2012,"PR","76937","Mariopolis","Vereador"," 4,48"," 4,00"
"13321",2012,"PR","76953","Marmeleiro","Vereador"," 5,90"," 5,39"
"13322",2012,"PR","76970","Marumbi","Vereador"," 6,98"," 6,00"
"13323",2012,"PR","76996","Matelandia","Vereador"," 8,06"," 7,50"
"13324",2012,"PR","77011","Medianeira","Vereador"," 7,65"," 7,11"
"13325",2012,"PR","77038","Mirador","Vereador"," 4,77"," 3,83"
"13326",2012,"PR","77054","Miraselva","Vereador"," 4,11"," 3,56"
"13327",2012,"PR","77070","Moreira Sales","Vereador"," 7,00"," 6,50"
"13328",2012,"PR","77097","Morretes","Vereador","11,68","11,11"
"13329",2012,"PR","77119","Munhoz De Melo","Vereador"," 4,50"," 4,00"
"13330",2012,"PR","77135","Nossa Senhora Das Gracas","Vereador"," 5,50"," 5,00"
"13331",2012,"PR","77151","Nova Alianca Do Ivai","Vereador"," 6,12"," 5,56"
"13332",2012,"PR","77178","Nova America Da Colina","Vereador"," 7,48"," 7,00"
"13333",2012,"PR","77194","Nova Cantu","Vereador"," 7,57"," 7,00"
"13334",2012,"PR","77216","Nova Esperanca","Vereador","10,79","10,17"
"13335",2012,"PR","77232","Nova Fatima","Vereador"," 5,50"," 5,00"
"13336",2012,"PR","77259","Nova Londrina","Vereador"," 7,43"," 6,72"
"13337",2012,"PR","77275","Ortigueira","Vereador"," 9,95"," 9,45"
"13338",2012,"PR","77291","Ourizona","Vereador"," 4,12"," 3,61"
"13339",2012,"PR","77313","Paicandu","Vereador","12,10","11,56"
"13340",2012,"PR","77330","Palmas","Vereador"," 7,75"," 7,11"
"13341",2012,"PR","77356","Palmeira","Vereador","11,16","10,61"
"13342",2012,"PR","77372","Palmital","Vereador","11,67","10,89"
"13343",2012,"PR","77399","Palotina","Vereador"," 6,15"," 5,61"
"13344",2012,"PR","77410","Paraiso Do Norte","Vereador"," 4,19"," 3,56"
"13345",2012,"PR","77437","Paranacity","Vereador"," 6,96"," 6,50"
"13346",2012,"PR","77453","Paranagua","Vereador","12,50","12,00"
"13347",2012,"PR","77470","Paranapoema","Vereador"," 4,00"," 3,50"
"13348",2012,"PR","77496","Paranavai","Vereador"," 9,50"," 9,00"
"13349",2012,"PR","77518","Pato Branco","Vereador"," 9,69"," 9,10"
"13350",2012,"PR","77534","Paula Freitas","Vereador"," 5,44"," 4,72"
"13351",2012,"PR","77550","Paulo Frontin","Vereador"," 5,43"," 4,89"
"13352",2012,"PR","77577","Peabiru","Vereador"," 7,46"," 6,78"
"13353",2012,"PR","77593","Perola D'oeste","Vereador"," 5,08"," 4,50"
"13354",2012,"PR","77615","Pien","Vereador","11,10","10,61"
"13355",2012,"PR","77631","Pinhalao","Vereador"," 6,38"," 5,67"
"13356",2012,"PR","77658","Pinhao","Vereador"," 7,00"," 6,50"
"13357",2012,"PR","77674","Pirai Do Sul","Vereador"," 9,00"," 8,50"
"13358",2012,"PR","77690","Piraquara","Vereador","10,78","10,15"
"13359",2012,"PR","77712","Pitanga","Vereador"," 9,24"," 8,61"
"13360",2012,"PR","77739","Planaltina Do Parana","Vereador"," 4,00"," 3,44"
"13361",2012,"PR","77755","Planalto","Vereador"," 4,74"," 4,17"
"13362",2012,"PR","77771","Ponta Grossa","Vereador","13,00","12,50"
"13363",2012,"PR","77798","Porecatu","Vereador"," 9,37"," 8,72"
"13364",2012,"PR","77810","Porto Amazonas","Vereador"," 8,66"," 8,11"
"13365",2012,"PR","77836","Porto Rico","Vereador"," 5,47"," 4,78"
"13366",2012,"PR","77852","Porto Vitoria","Vereador"," 4,97"," 4,44"
"13367",2012,"PR","77879","Presidente Castelo Branco","Vereador"," 6,89"," 6,33"
"13368",2012,"PR","77895","Primeiro De Maio","Vereador"," 7,46"," 6,78"
"13369",2012,"PR","77917","Prudentopolis","Vereador","10,71","10,05"
"13370",2012,"PR","77933","Quatigua","Vereador"," 7,52"," 6,61"
"13371",2012,"PR","77950","Quatro Barras","Vereador"," 9,00"," 8,50"
"13372",2012,"PR","77976","Querencia Do Norte","Vereador"," 5,09"," 4,56"
"13373",2012,"PR","77992","Quinta Do Sol","Vereador"," 8,54"," 7,78"
"13374",2012,"PR","78018","Quitandinha","Vereador"," 9,85"," 9,17"
"13375",2012,"PR","78034","Rancho Alegre","Vereador"," 4,98"," 4,00"
"13376",2012,"PR","78050","Realeza","Vereador"," 8,38"," 7,72"
"13377",2012,"PR","78077","Reboucas","Vereador"," 8,62"," 8,11"
"13378",2012,"PR","78093","Renascenca","Vereador"," 4,50"," 4,00"
"13379",2012,"PR","78115","Reserva","Vereador"," 9,06"," 8,50"
"13380",2012,"PR","78131","Ribeirao Claro","Vereador"," 7,08"," 6,56"
"13381",2012,"PR","78158","Ribeirao Do Pinhal","Vereador"," 6,50"," 6,00"
"13382",2012,"PR","78174","Rio Azul","Vereador"," 7,00"," 6,50"
"13383",2012,"PR","78190","Rio Bom","Vereador"," 5,50"," 5,00"
"13384",2012,"PR","78212","Rio Branco Do Sul","Vereador"," 8,63"," 8,00"
"13385",2012,"PR","78239","Rio Negro","Vereador"," 9,21"," 8,61"
"13386",2012,"PR","78255","Rolandia","Vereador"," 8,98"," 8,50"
"13387",2012,"PR","78271","Roncador","Vereador"," 9,96"," 9,11"
"13388",2012,"PR","78298","Rondon","Vereador"," 6,19"," 5,56"
"13389",2012,"PR","78310","Sabaudia","Vereador"," 5,50"," 5,00"
"13390",2012,"PR","78336","Salgado Filho","Vereador"," 6,11"," 5,50"
"13391",2012,"PR","78352","Salto Do Itarare","Vereador"," 8,44"," 7,72"
"13392",2012,"PR","78379","Salto Do Lontra","Vereador"," 9,77"," 9,17"
"13393",2012,"PR","78395","Santa Amelia","Vereador"," 4,12"," 3,50"
"13394",2012,"PR","78417","Santa Cecilia Do Pavao","Vereador"," 6,17"," 5,50"
"13395",2012,"PR","78433","Santa Cruz De Monte Castelo","Vereador"," 6,48"," 6,00"
"13396",2012,"PR","78450","Santa Fe","Vereador"," 5,50"," 5,00"
"13397",2012,"PR","78476","Santa Ines","Vereador"," 5,20"," 4,61"
"13398",2012,"PR","78492","Santa Isabel Do Ivai","Vereador"," 7,50"," 7,00"
"13399",2012,"PR","78514","Santa Izabel Do Oeste","Vereador"," 7,58"," 6,78"
"13400",2012,"PR","78530","Santa Mariana","Vereador"," 7,58"," 6,78"
"13401",2012,"PR","78557","Santana Do Itarare","Vereador"," 6,09"," 5,50"
"13402",2012,"PR","78573","Santo Antonio Do Sudoeste","Vereador"," 8,80"," 8,22"
"13403",2012,"PR","78590","Santo Antonio Da Platina","Vereador"," 8,54"," 8,00"
"13404",2012,"PR","78611","Santo Antonio Do Caiua","Vereador"," 5,50"," 5,00"
"13405",2012,"PR","78638","Santo Antonio Do Paraiso","Vereador"," 8,36"," 7,61"
"13406",2012,"PR","78654","Santo Inacio","Vereador"," 6,05"," 5,17"
"13407",2012,"PR","78670","Sao Carlos Do Ivai","Vereador"," 5,26"," 4,61"
"13408",2012,"PR","78697","Sao Jeronimo Da Serra","Vereador"," 7,43"," 6,72"
"13409",2012,"PR","78719","Sao Joao","Vereador"," 8,00"," 7,28"
"13410",2012,"PR","78735","Sao Joao Do Caiua","Vereador"," 5,50"," 5,00"
"13411",2012,"PR","78751","Sao Joao Do Ivai","Vereador"," 8,68"," 7,83"
"13412",2012,"PR","78778","Sao Joao Do Triunfo","Vereador"," 8,19"," 7,56"
"13413",2012,"PR","78794","Sao Jorge Do Ivai","Vereador"," 5,00"," 4,50"
"13414",2012,"PR","78816","Sao Jorge D'oeste","Vereador"," 7,04"," 6,50"
"13415",2012,"PR","78832","Sao Jose Da Boa Vista","Vereador"," 5,58"," 5,06"
"13416",2012,"PR","78859","Sao Jose Dos Pinhais","Vereador","13,25","12,64"
"13417",2012,"PR","78875","Sao Mateus Do Sul","Vereador"," 9,92"," 9,39"
"13418",2012,"PR","78891","Sao Miguel Do Iguacu","Vereador"," 9,92"," 9,00"
"13419",2012,"PR","78913","Sao Pedro Do Ivai","Vereador"," 5,90"," 5,44"
"13420",2012,"PR","78930","Sao Pedro Do Parana","Vereador"," 4,58"," 3,83"
"13421",2012,"PR","78956","Sao Sebastiao Da Amoreira","Vereador"," 8,70"," 7,89"
"13422",2012,"PR","78972","Sao Tome","Vereador"," 7,55"," 7,00"
"13423",2012,"PR","78999","Sapopema","Vereador"," 5,96"," 5,44"
"13424",2012,"PR","79014","Senges","Vereador"," 9,45"," 8,72"
"13425",2012,"PR","79030","Sertaneja","Vereador"," 5,64"," 4,89"
"13426",2012,"PR","79057","Sertanopolis","Vereador"," 7,57"," 7,00"
"13427",2012,"PR","79073","Siqueira Campos","Vereador"," 9,00"," 8,50"
"13428",2012,"PR","79090","Tamboara","Vereador"," 5,50"," 5,00"
"13429",2012,"PR","79111","Tapejara","Vereador"," 7,00"," 6,50"
"13430",2012,"PR","79138","Teixeira Soares","Vereador"," 7,59"," 7,06"
"13431",2012,"PR","79154","Telemaco Borba","Vereador","11,51","11,00"
"13432",2012,"PR","79170","Terra Boa","Vereador"," 7,05"," 6,50"
"13433",2012,"PR","79197","Terra Rica","Vereador"," 7,27"," 6,67"
"13434",2012,"PR","79219","Terra Roxa","Vereador"," 6,48"," 6,00"
"13435",2012,"PR","79235","Tibagi","Vereador"," 8,38"," 7,83"
"13436",2012,"PR","79251","Tijucas Do Sul","Vereador"," 6,40"," 5,72"
"13437",2012,"PR","79278","Toledo","Vereador"," 9,86"," 9,18"
"13438",2012,"PR","79294","Tomazina","Vereador"," 7,59"," 7,06"
"13439",2012,"PR","79316","Tuneiras Do Oeste","Vereador"," 7,00"," 6,50"
"13440",2012,"PR","79332","Ubirata","Vereador"," 7,80"," 7,28"
"13441",2012,"PR","79359","Umuarama","Vereador","10,97","10,45"
"13442",2012,"PR","79375","Uniao Da Vitoria","Vereador"," 8,13"," 7,60"
"13443",2012,"PR","79391","Uniflor","Vereador"," 4,00"," 3,50"
"13444",2012,"PR","79413","Urai","Vereador"," 9,46"," 8,94"
"13445",2012,"PR","79430","Wenceslau Braz","Vereador","10,22"," 9,56"
"13446",2012,"PR","79456","Vere","Vereador"," 5,50"," 5,00"
"13447",2012,"PR","79472","Vitorino","Vereador"," 5,59"," 5,06"
"13448",2012,"PR","79499","Xambre","Vereador"," 4,24"," 3,72"
"13449",2012,"PR","79510","Altonia","Vereador"," 7,74"," 7,00"
"13450",2012,"PR","79537","Assis Chateaubriand","Vereador"," 9,97"," 9,33"
"13451",2012,"PR","79553","Quedas Do Iguacu","Vereador","12,04","11,50"
"13452",2012,"PR","79570","Ceu Azul","Vereador"," 6,38"," 5,83"
"13453",2012,"PR","79596","Grandes Rios","Vereador"," 4,20"," 3,61"
"13454",2012,"PR","79618","Indianopolis","Vereador"," 6,47"," 6,00"
"13455",2012,"PR","79634","Matinhos","Vereador","10,20"," 9,67"
"13456",2012,"PR","79650","Nova Aurora","Vereador"," 6,50"," 6,00"
"13457",2012,"PR","79677","Nova Olimpia","Vereador"," 6,79"," 5,89"
"13458",2012,"PR","79693","Perola","Vereador"," 5,92"," 5,22"
"13459",2012,"PR","79715","Santa Helena","Vereador"," 8,74"," 7,89"
"13460",2012,"PR","79731","Tapira","Vereador"," 4,61"," 3,78"
"13461",2012,"PR","79758","Marilena","Vereador"," 6,48"," 6,00"
"13462",2012,"PR","79774","Francisco Alves","Vereador"," 4,00"," 3,50"
"13463",2012,"PR","79790","Nova Santa Rosa","Vereador"," 5,28"," 4,67"
"13464",2012,"PR","79812","Boa Vista Da Aparecida","Vereador"," 8,73"," 7,94"
"13465",2012,"PR","79839","Braganey","Vereador"," 6,21"," 5,56"
"13466",2012,"PR","79855","Cafelandia","Vereador"," 5,20"," 4,61"
"13467",2012,"PR","79871","Tres Barras Do Parana","Vereador"," 6,80"," 6,11"
"13468",2012,"PR","79898","Vera Cruz Do Oeste","Vereador"," 6,15"," 5,50"
"13469",2012,"PR","79910","Pranchita","Vereador"," 4,24"," 3,67"
"13470",2012,"PR","79936","Tupassi","Vereador"," 4,33"," 3,78"
"13471",2012,"PR","79952","Nova Prata Do Iguacu","Vereador"," 7,15"," 6,56"
"13472",2012,"PR","79979","Jesuitas","Vereador"," 7,16"," 6,56"
"13473",2012,"PR","79995","Sao Jorge Do Patrocinio","Vereador"," 5,22"," 4,56"
"13474",2012,"PR","84514","Cantagalo","Vereador","10,33"," 9,44"
"13475",2012,"PR","84530","Turvo","Vereador"," 7,66"," 7,06"
"13476",2012,"PR","84557","Altamira Do Parana","Vereador"," 6,93"," 6,22"
"13477",2012,"PR","84573","Figueira","Vereador"," 7,91"," 7,00"
"13478",2012,"PR","84590","Lunardelli","Vereador"," 4,90"," 4,39"
"13479",2012,"PR","84611","Sarandi","Vereador","12,43","11,90"
"13480",2012,"PR","84638","Juranda","Vereador"," 7,14"," 6,56"
"13481",2012,"PR","84654","Douradina","Vereador"," 4,75"," 4,22"
"13482",2012,"PR","84670","Santa Terezinha De Itaipu","Vereador"," 8,50"," 8,00"
"13483",2012,"PR","84697","Missal","Vereador"," 5,93"," 5,22"
"13484",2012,"PR","84719","Sao Jose Das Palmeiras","Vereador"," 3,74"," 3,17"
"13485",2016,"PR","74004","Godoy Moreira","Vereador"," 4,01"," 4,50"
"13486",2016,"PR","74012","Abatia","Vereador"," 5,00"," 5,50"
"13487",2016,"PR","74020","Ibema","Vereador"," 8,40"," 8,94"
"13488",2016,"PR","74039","Adrianopolis","Vereador"," 4,89"," 5,44"
"13489",2016,"PR","74047","Lindoeste","Vereador"," 8,23"," 8,78"
"13490",2016,"PR","74055","Agudos Do Sul","Vereador"," 6,06"," 6,56"
"13491",2016,"PR","74063","Ouro Verde Do Oeste","Vereador"," 4,68"," 5,17"
"13492",2016,"PR","74071","Almirante Tamandare","Vereador","14,57","15,03"
"13493",2016,"PR","74080","Santa Tereza Do Oeste","Vereador"," 8,64"," 9,22"
"13494",2016,"PR","74098","Alto Parana","Vereador"," 5,02"," 5,56"
"13495",2016,"PR","74101","Anahy","Vereador"," 5,77"," 6,28"
"13496",2016,"PR","74110","Alto Piquiri","Vereador"," 7,50"," 8,00"
"13497",2016,"PR","74128","Angulo","Vereador"," 5,77"," 6,28"
"13498",2016,"PR","74136","Alvorada Do Sul","Vereador"," 6,50"," 7,00"
"13499",2016,"PR","74144","Boa Esperanca Do Iguacu","Vereador"," 4,74"," 5,28"
"13500",2016,"PR","74152","Amapora","Vereador"," 6,55"," 7,11"
"13501",2016,"PR","74160","Bom Sucesso Do Sul","Vereador"," 4,82"," 5,39"
"13502",2016,"PR","74179","Ampere","Vereador"," 8,64"," 9,17"
"13503",2016,"PR","74187","Brasilandia Do Sul","Vereador"," 3,39"," 4,22"
"13504",2016,"PR","74195","Andira","Vereador"," 8,59"," 9,00"
"13505",2016,"PR","74209","Cafezal Do Sul","Vereador"," 5,28"," 5,78"
"13506",2016,"PR","74217","Antonina","Vereador","10,60","11,09"
"13507",2016,"PR","74225","Candoi","Vereador","10,22","10,67"
"13508",2016,"PR","74233","Antonio Olinto","Vereador"," 3,27"," 4,17"
"13509",2016,"PR","74241","Cruzeiro Do Iguacu","Vereador"," 7,21"," 7,83"
"13510",2016,"PR","74250","Apucarana","Vereador","12,53","13,05"
"13511",2016,"PR","74268","Diamante Do Sul","Vereador"," 6,00"," 6,50"
"13512",2016,"PR","74276","Arapongas","Vereador","10,97","11,50"
"13513",2016,"PR","74284","Entre Rios Do Oeste","Vereador"," 3,59"," 4,06"
"13514",2016,"PR","74292","Arapoti","Vereador"," 8,79"," 9,17"
"13515",2016,"PR","74306","Farol","Vereador"," 3,86"," 4,44"
"13516",2016,"PR","74314","Araruna","Vereador"," 7,06"," 7,56"
"13517",2016,"PR","74322","Fazenda Rio Grande","Vereador","11,54","12,04"
"13518",2016,"PR","74330","Marilandia Do Sul","Vereador"," 7,40"," 7,94"
"13519",2016,"PR","74349","Flor Da Serra Do Sul","Vereador"," 5,63"," 6,11"
"13520",2016,"PR","74357","Araucaria","Vereador","13,58","14,05"
"13521",2016,"PR","74365","Honorio Serpa","Vereador"," 6,41"," 7,22"
"13522",2016,"PR","74373","Assai","Vereador"," 6,50"," 7,00"
"13523",2016,"PR","74381","Iguatu","Vereador"," 4,00"," 4,50"
"13524",2016,"PR","74390","Astorga","Vereador"," 7,98"," 8,45"
"13525",2016,"PR","74403","Iracema Do Oeste","Vereador"," 4,37"," 4,94"
"13526",2016,"PR","74411","Atalaia","Vereador"," 4,61"," 5,28"
"13527",2016,"PR","74420","Novo Itacolomi","Vereador"," 5,06"," 5,56"
