"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos","Sigla do partido","Votos do partido","Quociente eleitoral","Quociente partidário"
"2348",2002,"PB","Deputado Estadual",36,"1.732.828","PSDC","515","48.134,11","0,01"
"2349",2002,"PB","Deputado Estadual",36,"1.732.828","PSL","15.106","48.134,11","0,31"
"2350",2002,"PB","Deputado Estadual",36,"1.732.828","PST","8.543","48.134,11","0,18"
"2351",2002,"PB","Deputado Estadual",36,"1.732.828","PSTU","1.451","48.134,11","0,03"
"2352",2002,"PB","Deputado Estadual",36,"1.732.828","PT","178.224","48.134,11","3,7"
"2353",2002,"PB","Deputado Estadual",36,"1.732.828","PT do B","710","48.134,11","0,01"
"2354",2002,"PB","Deputado Estadual",36,"1.732.828","PTB","77.660","48.134,11","1,61"
"2355",2002,"PB","Deputado Estadual",36,"1.732.828","PTC","1.733","48.134,11","0,04"
"2356",2002,"PB","Deputado Estadual",36,"1.732.828","PTN","364","48.134,11","0,01"
"2357",2002,"PB","Deputado Estadual",36,"1.732.828","PV","18.830","48.134,11","0,39"
"2358",2006,"PB","Deputado Estadual",36,"1.963.214","PAN","1.517","54.533,72","0,03"
"2359",2006,"PB","Deputado Estadual",36,"1.963.214","PC do B","5.643","54.533,72","0,1"
"2360",2006,"PB","Deputado Estadual",36,"1.963.214","PCB","2.637","54.533,72","0,05"
"2361",2006,"PB","Deputado Estadual",36,"1.963.214","PCO","1.235","54.533,72","0,02"
"2362",2006,"PB","Deputado Estadual",36,"1.963.214","PDT","128.828","54.533,72","2,36"
"2363",2006,"PB","Deputado Estadual",36,"1.963.214","PFL","306.867","54.533,72","5,63"
"2364",2006,"PB","Deputado Estadual",36,"1.963.214","PHS","3.580","54.533,72","0,07"
"2365",2006,"PB","Deputado Estadual",36,"1.963.214","PL","26.205","54.533,72","0,48"
"2366",2006,"PB","Deputado Estadual",36,"1.963.214","PMDB","454.413","54.533,72","8,33"
"2367",2006,"PB","Deputado Estadual",36,"1.963.214","PMN","9.065","54.533,72","0,17"
"2368",2006,"PB","Deputado Estadual",36,"1.963.214","PP","43.478","54.533,72","0,8"
"2369",2006,"PB","Deputado Estadual",36,"1.963.214","PPS","80.363","54.533,72","1,47"
"2370",2006,"PB","Deputado Estadual",36,"1.963.214","PRB","28.967","54.533,72","0,53"
"2371",2006,"PB","Deputado Estadual",36,"1.963.214","PRONA","6.316","54.533,72","0,12"
"2372",2006,"PB","Deputado Estadual",36,"1.963.214","PRP","29.454","54.533,72","0,54"
"2373",2006,"PB","Deputado Estadual",36,"1.963.214","PRTB","666","54.533,72","0,01"
"2374",2006,"PB","Deputado Estadual",36,"1.963.214","PSB","161.645","54.533,72","2,96"
"2375",2006,"PB","Deputado Estadual",36,"1.963.214","PSC","1.001","54.533,72","0,02"
"2376",2006,"PB","Deputado Estadual",36,"1.963.214","PSDB","437.016","54.533,72","8,01"
"2377",2006,"PB","Deputado Estadual",36,"1.963.214","PSDC","341","54.533,72","0,01"
"2378",2006,"PB","Deputado Estadual",36,"1.963.214","PSL","35.614","54.533,72","0,65"
"2379",2006,"PB","Deputado Estadual",36,"1.963.214","PSOL","8.996","54.533,72","0,16"
"2380",2006,"PB","Deputado Estadual",36,"1.963.214","PSTU","949","54.533,72","0,02"
"2381",2006,"PB","Deputado Estadual",36,"1.963.214","PT","132.893","54.533,72","2,44"
"2382",2006,"PB","Deputado Estadual",36,"1.963.214","PT do B","655","54.533,72","0,01"
"2383",2006,"PB","Deputado Estadual",36,"1.963.214","PTB","46.659","54.533,72","0,86"
"2384",2006,"PB","Deputado Estadual",36,"1.963.214","PTC","640","54.533,72","0,01"
"2385",2006,"PB","Deputado Estadual",36,"1.963.214","PTN","382","54.533,72","0,01"
"2386",2006,"PB","Deputado Estadual",36,"1.963.214","PV","7.189","54.533,72","0,13"
"2387",2010,"PB","Deputado Estadual",36,"2.33.162","DEM","196.306","56.476,72","3,48"
"2388",2010,"PB","Deputado Estadual",36,"2.33.162","PC do B","6.583","56.476,72","0,12"
"2389",2010,"PB","Deputado Estadual",36,"2.33.162","PCB","6.262","56.476,72","0,11"
"2390",2010,"PB","Deputado Estadual",36,"2.33.162","PCO","430","56.476,72","0,01"
"2391",2010,"PB","Deputado Estadual",36,"2.33.162","PDT","68.393","56.476,72","1,21"
"2392",2010,"PB","Deputado Estadual",36,"2.33.162","PHS","3.138","56.476,72","0,06"
"2393",2010,"PB","Deputado Estadual",36,"2.33.162","PMDB","515.321","56.476,72","9,12"
"2394",2010,"PB","Deputado Estadual",36,"2.33.162","PMN","3.859","56.476,72","0,07"
"2395",2010,"PB","Deputado Estadual",36,"2.33.162","PP","48.581","56.476,72","0,86"
"2396",2010,"PB","Deputado Estadual",36,"2.33.162","PPS","76.944","56.476,72","1,36"
"2397",2010,"PB","Deputado Estadual",36,"2.33.162","PR","46.629","56.476,72","0,83"
"2398",2010,"PB","Deputado Estadual",36,"2.33.162","PRB","21.331","56.476,72","0,38"
"2399",2010,"PB","Deputado Estadual",36,"2.33.162","PRP","39.677","56.476,72","0,7"
"2400",2010,"PB","Deputado Estadual",36,"2.33.162","PRTB","3.600","56.476,72","0,06"
"2401",2010,"PB","Deputado Estadual",36,"2.33.162","PSB","184.766","56.476,72","3,27"
"2402",2010,"PB","Deputado Estadual",36,"2.33.162","PSC","121.666","56.476,72","2,15"
"2403",2010,"PB","Deputado Estadual",36,"2.33.162","PSDB","208.356","56.476,72","3,69"
"2404",2010,"PB","Deputado Estadual",36,"2.33.162","PSDC","4.392","56.476,72","0,08"
"2405",2010,"PB","Deputado Estadual",36,"2.33.162","PSL","124.862","56.476,72","2,21"
"2406",2010,"PB","Deputado Estadual",36,"2.33.162","PSOL","4.806","56.476,72","0,09"
"2407",2010,"PB","Deputado Estadual",36,"2.33.162","PT","137.228","56.476,72","2,43"
"2408",2010,"PB","Deputado Estadual",36,"2.33.162","PT do B","38.639","56.476,72","0,68"
"2409",2010,"PB","Deputado Estadual",36,"2.33.162","PTB","49.793","56.476,72","0,88"
"2410",2010,"PB","Deputado Estadual",36,"2.33.162","PTC","23.744","56.476,72","0,42"
"2411",2010,"PB","Deputado Estadual",36,"2.33.162","PTN","93.774","56.476,72","1,66"
"2412",2010,"PB","Deputado Estadual",36,"2.33.162","PV","4.082","56.476,72","0,07"
"2413",2014,"PB","Deputado Estadual",36,"2.23.454","DEM","97.764","56.207,05","1,74"
"2414",2014,"PB","Deputado Estadual",36,"2.23.454","PC do B","62.591","56.207,05","1,11"
"2415",2014,"PB","Deputado Estadual",36,"2.23.454","PCO","1.977","56.207,05","0,04"
"2416",2014,"PB","Deputado Estadual",36,"2.23.454","PDT","33.151","56.207,05","0,59"
"2417",2014,"PB","Deputado Estadual",36,"2.23.454","PEN","216.426","56.207,05","3,85"
"2418",2014,"PB","Deputado Estadual",36,"2.23.454","PHS","3.313","56.207,05","0,06"
"2419",2014,"PB","Deputado Estadual",36,"2.23.454","PMDB","200.739","56.207,05","3,57"
"2420",2014,"PB","Deputado Estadual",36,"2.23.454","PMN","17.016","56.207,05","0,3"
"2421",2014,"PB","Deputado Estadual",36,"2.23.454","PP","107.171","56.207,05","1,91"
"2422",2014,"PB","Deputado Estadual",36,"2.23.454","PPL","6.116","56.207,05","0,11"
"2423",2014,"PB","Deputado Estadual",36,"2.23.454","PPS","39.400","56.207,05","0,7"
"2424",2014,"PB","Deputado Estadual",36,"2.23.454","PR","39.131","56.207,05","0,7"
"2425",2014,"PB","Deputado Estadual",36,"2.23.454","PRB","53.306","56.207,05","0,95"
"2426",2014,"PB","Deputado Estadual",36,"2.23.454","PROS","28.840","56.207,05","0,51"
"2427",2014,"PB","Deputado Estadual",36,"2.23.454","PRP","5.594","56.207,05","0,1"
"2428",2014,"PB","Deputado Estadual",36,"2.23.454","PRTB","22.131","56.207,05","0,39"
"2429",2014,"PB","Deputado Estadual",36,"2.23.454","PSB","210.565","56.207,05","3,75"
"2430",2014,"PB","Deputado Estadual",36,"2.23.454","PSC","130.840","56.207,05","2,33"
"2431",2014,"PB","Deputado Estadual",36,"2.23.454","PSD","119.151","56.207,05","2,12"
"2432",2014,"PB","Deputado Estadual",36,"2.23.454","PSDB","242.151","56.207,05","4,31"
"2433",2014,"PB","Deputado Estadual",36,"2.23.454","PSDC","9.572","56.207,05","0,17"
"2434",2014,"PB","Deputado Estadual",36,"2.23.454","PSL","83.481","56.207,05","1,49"
"2435",2014,"PB","Deputado Estadual",36,"2.23.454","PSOL","17.108","56.207,05","0,3"
"2436",2014,"PB","Deputado Estadual",36,"2.23.454","PSTU","1.111","56.207,05","0,02"
"2437",2014,"PB","Deputado Estadual",36,"2.23.454","PT","112.086","56.207,05","1,99"
"2438",2014,"PB","Deputado Estadual",36,"2.23.454","PT do B","38.978","56.207,05","0,69"
"2439",2014,"PB","Deputado Estadual",36,"2.23.454","PTB","47.423","56.207,05","0,84"
"2440",2014,"PB","Deputado Estadual",36,"2.23.454","PTC","2.387","56.207,05","0,04"
"2441",2014,"PB","Deputado Estadual",36,"2.23.454","PTN","61.135","56.207,05","1,09"
"2442",2014,"PB","Deputado Estadual",36,"2.23.454","PV","10.441","56.207,05","0,19"
"2443",2014,"PB","Deputado Estadual",36,"2.23.454","SD","2.359","56.207,05","0,04"
"2444",2018,"PB","Deputado Estadual",36,"2.73.579","AVANTE","156.256","57.599,41","2,71"
"2445",2018,"PB","Deputado Estadual",36,"2.73.579","DC","2.541","57.599,41","0,04"
"2446",2018,"PB","Deputado Estadual",36,"2.73.579","DEM","32.563","57.599,41","0,57"
"2447",2018,"PB","Deputado Estadual",36,"2.73.579","MDB","89.209","57.599,41","1,55"
"2448",2018,"PB","Deputado Estadual",36,"2.73.579","PATRI","123.411","57.599,41","2,14"
"2449",2018,"PB","Deputado Estadual",36,"2.73.579","PC do B","38.140","57.599,41","0,66"
"2450",2018,"PB","Deputado Estadual",36,"2.73.579","PDT","13.478","57.599,41","0,23"
"2451",2018,"PB","Deputado Estadual",36,"2.73.579","PHS","644","57.599,41","0,01"
"2452",2018,"PB","Deputado Estadual",36,"2.73.579","PMN","4.908","57.599,41","0,09"
"2453",2018,"PB","Deputado Estadual",36,"2.73.579","PODE","178.279","57.599,41","3,1"
"2454",2018,"PB","Deputado Estadual",36,"2.73.579","PP","105.496","57.599,41","1,83"
"2455",2018,"PB","Deputado Estadual",36,"2.73.579","PPS","134.335","57.599,41","2,33"
"2456",2018,"PB","Deputado Estadual",36,"2.73.579","PR","39.073","57.599,41","0,68"
"2457",2018,"PB","Deputado Estadual",36,"2.73.579","PRB","72.668","57.599,41","1,26"
"2458",2018,"PB","Deputado Estadual",36,"2.73.579","PROS","8.248","57.599,41","0,14"
"2459",2018,"PB","Deputado Estadual",36,"2.73.579","PRP","3.285","57.599,41","0,06"
"2460",2018,"PB","Deputado Estadual",36,"2.73.579","PRTB","57.956","57.599,41","1,01"
"2461",2018,"PB","Deputado Estadual",36,"2.73.579","PSB","417.268","57.599,41","7,24"
"2462",2018,"PB","Deputado Estadual",36,"2.73.579","PSC","54.565","57.599,41","0,95"
"2463",2018,"PB","Deputado Estadual",36,"2.73.579","PSD","50.505","57.599,41","0,88"
"2464",2018,"PB","Deputado Estadual",36,"2.73.579","PSDB","116.661","57.599,41","2,03"
"2465",2018,"PB","Deputado Estadual",36,"2.73.579","PSL","83.362","57.599,41","1,45"
"2466",2018,"PB","Deputado Estadual",36,"2.73.579","PSOL","9.337","57.599,41","0,16"
"2467",2018,"PB","Deputado Estadual",36,"2.73.579","PT","74.488","57.599,41","1,29"
"2468",2018,"PB","Deputado Estadual",36,"2.73.579","PTB","91.577","57.599,41","1,59"
"2469",2018,"PB","Deputado Estadual",36,"2.73.579","PTC","6.480","57.599,41","0,11"
"2470",2018,"PB","Deputado Estadual",36,"2.73.579","PV","59.628","57.599,41","1,04"
"2471",2018,"PB","Deputado Estadual",36,"2.73.579","REDE","33.732","57.599,41","0,59"
"2472",2018,"PB","Deputado Estadual",36,"2.73.579","SOLIDARIEDADE","15.486","57.599,41","0,27"
"2473",1998,"PE","Deputado Estadual",49,"2.972.569","PAN","1.206","60.664,66","0,02"
"2474",1998,"PE","Deputado Estadual",49,"2.972.569","PC do B","34.437","60.664,66","0,57"
"2475",1998,"PE","Deputado Estadual",49,"2.972.569","PCB","2.858","60.664,66","0,05"
"2476",1998,"PE","Deputado Estadual",49,"2.972.569","PDT","88.420","60.664,66","1,46"
"2477",1998,"PE","Deputado Estadual",49,"2.972.569","PFL","573.067","60.664,66","9,45"
"2478",1998,"PE","Deputado Estadual",49,"2.972.569","PGT","19.063","60.664,66","0,31"
"2479",1998,"PE","Deputado Estadual",49,"2.972.569","PL","44.755","60.664,66","0,74"
"2480",1998,"PE","Deputado Estadual",49,"2.972.569","PMDB","329.819","60.664,66","5,44"
"2481",1998,"PE","Deputado Estadual",49,"2.972.569","PMN","18.155","60.664,66","0,3"
"2482",1998,"PE","Deputado Estadual",49,"2.972.569","PPB","220.641","60.664,66","3,64"
"2483",1998,"PE","Deputado Estadual",49,"2.972.569","PPS","26.421","60.664,66","0,44"
"2484",1998,"PE","Deputado Estadual",49,"2.972.569","PRN","857","60.664,66","0,01"
"2485",1998,"PE","Deputado Estadual",49,"2.972.569","PRONA","4.225","60.664,66","0,07"
"2486",1998,"PE","Deputado Estadual",49,"2.972.569","PRP","4.493","60.664,66","0,07"
"2487",1998,"PE","Deputado Estadual",49,"2.972.569","PRTB","894","60.664,66","0,01"
"2488",1998,"PE","Deputado Estadual",49,"2.972.569","PSB","724.947","60.664,66","11,95"
"2489",1998,"PE","Deputado Estadual",49,"2.972.569","PSC","110.597","60.664,66","1,82"
"2490",1998,"PE","Deputado Estadual",49,"2.972.569","PSD","5.681","60.664,66","0,09"
"2491",1998,"PE","Deputado Estadual",49,"2.972.569","PSDB","321.594","60.664,66","5,3"
"2492",1998,"PE","Deputado Estadual",49,"2.972.569","PSDC","30.622","60.664,66","0,5"
"2493",1998,"PE","Deputado Estadual",49,"2.972.569","PSL","76.284","60.664,66","1,26"
"2494",1998,"PE","Deputado Estadual",49,"2.972.569","PSN","4.544","60.664,66","0,07"
"2495",1998,"PE","Deputado Estadual",49,"2.972.569","PST","5.096","60.664,66","0,08"
"2496",1998,"PE","Deputado Estadual",49,"2.972.569","PSTU","11.043","60.664,66","0,18"
"2497",1998,"PE","Deputado Estadual",49,"2.972.569","PT","182.561","60.664,66","3,01"
"2498",1998,"PE","Deputado Estadual",49,"2.972.569","PT do B","3.415","60.664,66","0,06"
"2499",1998,"PE","Deputado Estadual",49,"2.972.569","PTB","123.624","60.664,66","2,04"
"2500",1998,"PE","Deputado Estadual",49,"2.972.569","PTN","1.072","60.664,66","0,02"
"2501",1998,"PE","Deputado Estadual",49,"2.972.569","PV","2.178","60.664,66","0,04"
"2502",2002,"PE","Deputado Estadual",49,"3.810.689","PAN","65.298","77.769,16","0,84"
"2503",2002,"PE","Deputado Estadual",49,"3.810.689","PC do B","39.293","77.769,16","0,51"
"2504",2002,"PE","Deputado Estadual",49,"3.810.689","PCB","7.320","77.769,16","0,09"
"2505",2002,"PE","Deputado Estadual",49,"3.810.689","PCO","911","77.769,16","0,01"
"2506",2002,"PE","Deputado Estadual",49,"3.810.689","PDT","172.805","77.769,16","2,22"
"2507",2002,"PE","Deputado Estadual",49,"3.810.689","PFL","411.980","77.769,16","5,3"
"2508",2002,"PE","Deputado Estadual",49,"3.810.689","PGT","2.104","77.769,16","0,03"
"2509",2002,"PE","Deputado Estadual",49,"3.810.689","PHS","13.700","77.769,16","0,18"
"2510",2002,"PE","Deputado Estadual",49,"3.810.689","PL","123.950","77.769,16","1,59"
"2511",2002,"PE","Deputado Estadual",49,"3.810.689","PMDB","560.474","77.769,16","7,21"
"2512",2002,"PE","Deputado Estadual",49,"3.810.689","PMN","3.115","77.769,16","0,04"
"2513",2002,"PE","Deputado Estadual",49,"3.810.689","PPB","175.182","77.769,16","2,25"
"2514",2002,"PE","Deputado Estadual",49,"3.810.689","PPS","89.684","77.769,16","1,15"
"2515",2002,"PE","Deputado Estadual",49,"3.810.689","PRP","9.019","77.769,16","0,12"
"2516",2002,"PE","Deputado Estadual",49,"3.810.689","PRTB","2.992","77.769,16","0,04"
"2517",2002,"PE","Deputado Estadual",49,"3.810.689","PSB","367.052","77.769,16","4,72"
"2518",2002,"PE","Deputado Estadual",49,"3.810.689","PSC","167.670","77.769,16","2,16"
"2519",2002,"PE","Deputado Estadual",49,"3.810.689","PSD","210.572","77.769,16","2,71"
"2520",2002,"PE","Deputado Estadual",49,"3.810.689","PSDB","457.415","77.769,16","5,88"
"2521",2002,"PE","Deputado Estadual",49,"3.810.689","PSDC","89.722","77.769,16","1,15"
"2522",2002,"PE","Deputado Estadual",49,"3.810.689","PSL","93.230","77.769,16","1,2"
"2523",2002,"PE","Deputado Estadual",49,"3.810.689","PST","72.115","77.769,16","0,93"
"2524",2002,"PE","Deputado Estadual",49,"3.810.689","PSTU","4.430","77.769,16","0,06"
"2525",2002,"PE","Deputado Estadual",49,"3.810.689","PT","429.506","77.769,16","5,52"
"2526",2002,"PE","Deputado Estadual",49,"3.810.689","PT do B","940","77.769,16","0,01"
"2527",2002,"PE","Deputado Estadual",49,"3.810.689","PTB","125.098","77.769,16","1,61"
"2528",2002,"PE","Deputado Estadual",49,"3.810.689","PTC","3.011","77.769,16","0,04"
"2529",2002,"PE","Deputado Estadual",49,"3.810.689","PTN","32.071","77.769,16","0,41"
"2530",2002,"PE","Deputado Estadual",49,"3.810.689","PV","80.030","77.769,16","1,03"
"2531",2006,"PE","Deputado Estadual",49,"4.232.715","PAN","95.404","86.381,94","1,1"
"2532",2006,"PE","Deputado Estadual",49,"4.232.715","PC do B","130.923","86.381,94","1,52"
"2533",2006,"PE","Deputado Estadual",49,"4.232.715","PCB","4.461","86.381,94","0,05"
"2534",2006,"PE","Deputado Estadual",49,"4.232.715","PCO","1.787","86.381,94","0,02"
"2535",2006,"PE","Deputado Estadual",49,"4.232.715","PDT","137.231","86.381,94","1,59"
"2536",2006,"PE","Deputado Estadual",49,"4.232.715","PFL","622.380","86.381,94","7,2"
"2537",2006,"PE","Deputado Estadual",49,"4.232.715","PHS","35.616","86.381,94","0,41"
"2538",2006,"PE","Deputado Estadual",49,"4.232.715","PL","159.980","86.381,94","1,85"
"2539",2006,"PE","Deputado Estadual",49,"4.232.715","PMDB","235.231","86.381,94","2,72"
"2540",2006,"PE","Deputado Estadual",49,"4.232.715","PMN","229.983","86.381,94","2,66"
"2541",2006,"PE","Deputado Estadual",49,"4.232.715","PP","117.800","86.381,94","1,36"
"2542",2006,"PE","Deputado Estadual",49,"4.232.715","PPS","73.768","86.381,94","0,85"
"2543",2006,"PE","Deputado Estadual",49,"4.232.715","PRB","5.190","86.381,94","0,06"
"2544",2006,"PE","Deputado Estadual",49,"4.232.715","PRONA","5.589","86.381,94","0,06"
"2545",2006,"PE","Deputado Estadual",49,"4.232.715","PRP","20.581","86.381,94","0,24"
"2546",2006,"PE","Deputado Estadual",49,"4.232.715","PRTB","35.458","86.381,94","0,41"
"2547",2006,"PE","Deputado Estadual",49,"4.232.715","PSB","480.274","86.381,94","5,56"
"2548",2006,"PE","Deputado Estadual",49,"4.232.715","PSC","173.540","86.381,94","2,01"
"2549",2006,"PE","Deputado Estadual",49,"4.232.715","PSDB","446.451","86.381,94","5,17"
"2550",2006,"PE","Deputado Estadual",49,"4.232.715","PSDC","97.031","86.381,94","1,12"
"2551",2006,"PE","Deputado Estadual",49,"4.232.715","PSL","48.293","86.381,94","0,56"
"2552",2006,"PE","Deputado Estadual",49,"4.232.715","PSOL","12.603","86.381,94","0,15"
"2553",2006,"PE","Deputado Estadual",49,"4.232.715","PSTU","4.626","86.381,94","0,05"
"2554",2006,"PE","Deputado Estadual",49,"4.232.715","PT","515.056","86.381,94","5,96"
"2555",2006,"PE","Deputado Estadual",49,"4.232.715","PT do B","92.205","86.381,94","1,07"
"2556",2006,"PE","Deputado Estadual",49,"4.232.715","PTB","347.164","86.381,94","4,02"
"2557",2006,"PE","Deputado Estadual",49,"4.232.715","PTC","25.065","86.381,94","0,29"
"2558",2006,"PE","Deputado Estadual",49,"4.232.715","PV","79.025","86.381,94","0,91"
"2559",2010,"PE","Deputado Estadual",49,"4.566.255","DEM","184.834","93.188,88","1,98"
"2560",2010,"PE","Deputado Estadual",49,"4.566.255","PC do B","124.252","93.188,88","1,33"
"2561",2010,"PE","Deputado Estadual",49,"4.566.255","PCB","4.167","93.188,88","0,04"
"2562",2010,"PE","Deputado Estadual",49,"4.566.255","PDT","256.775","93.188,88","2,76"
"2563",2010,"PE","Deputado Estadual",49,"4.566.255","PHS","243.109","93.188,88","2,61"
"2564",2010,"PE","Deputado Estadual",49,"4.566.255","PMDB","86.740","93.188,88","0,93"
"2565",2010,"PE","Deputado Estadual",49,"4.566.255","PMN","61.592","93.188,88","0,66"
"2566",2010,"PE","Deputado Estadual",49,"4.566.255","PP","100.123","93.188,88","1,07"
"2567",2010,"PE","Deputado Estadual",49,"4.566.255","PPS","40.394","93.188,88","0,43"
"2568",2010,"PE","Deputado Estadual",49,"4.566.255","PR","325.095","93.188,88","3,49"
"2569",2010,"PE","Deputado Estadual",49,"4.566.255","PRB","39.583","93.188,88","0,42"
"2570",2010,"PE","Deputado Estadual",49,"4.566.255","PRP","139.307","93.188,88","1,49"
"2571",2010,"PE","Deputado Estadual",49,"4.566.255","PRTB","27.087","93.188,88","0,29"
"2572",2010,"PE","Deputado Estadual",49,"4.566.255","PSB","913.976","93.188,88","9,81"
"2573",2010,"PE","Deputado Estadual",49,"4.566.255","PSC","143.342","93.188,88","1,54"
"2574",2010,"PE","Deputado Estadual",49,"4.566.255","PSDB","454.104","93.188,88","4,87"
"2575",2010,"PE","Deputado Estadual",49,"4.566.255","PSDC","40.624","93.188,88","0,44"
"2576",2010,"PE","Deputado Estadual",49,"4.566.255","PSL","68.369","93.188,88","0,73"
"2577",2010,"PE","Deputado Estadual",49,"4.566.255","PSOL","9.322","93.188,88","0,1"
"2578",2010,"PE","Deputado Estadual",49,"4.566.255","PSTU","3.703","93.188,88","0,04"
"2579",2010,"PE","Deputado Estadual",49,"4.566.255","PT","413.557","93.188,88","4,44"
"2580",2010,"PE","Deputado Estadual",49,"4.566.255","PT do B","7.421","93.188,88","0,08"
"2581",2010,"PE","Deputado Estadual",49,"4.566.255","PTB","488.969","93.188,88","5,25"
