"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Número efetivo de partidos eleitoral","Número efetivo de partidos legislativo","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade"
"4677",1998,"MT","Deputado Estadual",24,"887.645","PC do B","6.283",0,"0,01","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4678",1998,"MT","Deputado Estadual",24,"887.645","PDT","39.168",0,"0,04","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4679",1998,"MT","Deputado Estadual",24,"887.645","PFL","161.303",5,"0,18","0,21"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4680",1998,"MT","Deputado Estadual",24,"887.645","PL","28.974",2,"0,03","0,08"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4681",1998,"MT","Deputado Estadual",24,"887.645","PMDB","117.981",4,"0,13","0,17"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4682",1998,"MT","Deputado Estadual",24,"887.645","PMN","13.794",0,"0,02","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4683",1998,"MT","Deputado Estadual",24,"887.645","PPB","65.655",1,"0,07","0,04"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4684",1998,"MT","Deputado Estadual",24,"887.645","PPS","20.722",1,"0,02","0,04"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4685",1998,"MT","Deputado Estadual",24,"887.645","PRONA","2.227",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4686",1998,"MT","Deputado Estadual",24,"887.645","PRP","2.103",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4687",1998,"MT","Deputado Estadual",24,"887.645","PRTB","309",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4688",1998,"MT","Deputado Estadual",24,"887.645","PSB","31.447",1,"0,04","0,04"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4689",1998,"MT","Deputado Estadual",24,"887.645","PSC","13.658",0,"0,02","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4690",1998,"MT","Deputado Estadual",24,"887.645","PSD","10.026",0,"0,01","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4691",1998,"MT","Deputado Estadual",24,"887.645","PSDB","221.725",6,"0,25","0,25"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4692",1998,"MT","Deputado Estadual",24,"887.645","PSDC","712",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4693",1998,"MT","Deputado Estadual",24,"887.645","PSL","811",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4694",1998,"MT","Deputado Estadual",24,"887.645","PST","662",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4695",1998,"MT","Deputado Estadual",24,"887.645","PT","64.642",2,"0,07","0,08"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4696",1998,"MT","Deputado Estadual",24,"887.645","PTB","84.908",2,"0,10","0,08"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4697",1998,"MT","Deputado Estadual",24,"887.645","PV","243",0,"0,00","0,00"," 7,22"," 6,26","0,84","1,00","0,84"," 6,60"
"4698",1998,"PA","Deputado Estadual",41,"1.838.109","PC do B","10.404",1,"0,01","0,02"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4699",1998,"PA","Deputado Estadual",41,"1.838.109","PCB","2.703",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4700",1998,"PA","Deputado Estadual",41,"1.838.109","PDT","139.174",3,"0,08","0,07"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4701",1998,"PA","Deputado Estadual",41,"1.838.109","PFL","152.968",3,"0,08","0,07"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4702",1998,"PA","Deputado Estadual",41,"1.838.109","PGT","2.264",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4703",1998,"PA","Deputado Estadual",41,"1.838.109","PL","126.425",3,"0,07","0,07"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4704",1998,"PA","Deputado Estadual",41,"1.838.109","PMDB","319.694",8,"0,17","0,20"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4705",1998,"PA","Deputado Estadual",41,"1.838.109","PMN","6.798",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4706",1998,"PA","Deputado Estadual",41,"1.838.109","PPB","179.625",4,"0,10","0,10"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4707",1998,"PA","Deputado Estadual",41,"1.838.109","PPS","79.847",1,"0,04","0,02"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4708",1998,"PA","Deputado Estadual",41,"1.838.109","PRONA","8.867",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4709",1998,"PA","Deputado Estadual",41,"1.838.109","PSB","71.559",1,"0,04","0,02"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4710",1998,"PA","Deputado Estadual",41,"1.838.109","PSC","13.740",0,"0,01","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4711",1998,"PA","Deputado Estadual",41,"1.838.109","PSD","54.292",2,"0,03","0,05"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4712",1998,"PA","Deputado Estadual",41,"1.838.109","PSDB","346.389",8,"0,19","0,20"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4713",1998,"PA","Deputado Estadual",41,"1.838.109","PSTU","9.095",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4714",1998,"PA","Deputado Estadual",41,"1.838.109","PT","163.731",4,"0,09","0,10"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4715",1998,"PA","Deputado Estadual",41,"1.838.109","PT do B","3.260",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4716",1998,"PA","Deputado Estadual",41,"1.838.109","PTB","138.446",3,"0,08","0,07"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4717",1998,"PA","Deputado Estadual",41,"1.838.109","PV","8.828",0,"0,00","0,00"," 9,03"," 8,28","0,88","0,97","0,90"," 3,27"
"4718",1998,"PB","Deputado Estadual",36,"1.284.155","PC do B","2.786",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4719",1998,"PB","Deputado Estadual",36,"1.284.155","PCO","381",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4720",1998,"PB","Deputado Estadual",36,"1.284.155","PDT","63.869",2,"0,05","0,06"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4721",1998,"PB","Deputado Estadual",36,"1.284.155","PFL","180.642",5,"0,14","0,14"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4722",1998,"PB","Deputado Estadual",36,"1.284.155","PL","14.624",0,"0,01","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4723",1998,"PB","Deputado Estadual",36,"1.284.155","PMDB","596.597",18,"0,46","0,50"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4724",1998,"PB","Deputado Estadual",36,"1.284.155","PMN","3.626",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4725",1998,"PB","Deputado Estadual",36,"1.284.155","PPB","36.964",1,"0,03","0,03"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4726",1998,"PB","Deputado Estadual",36,"1.284.155","PPS","2.876",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4727",1998,"PB","Deputado Estadual",36,"1.284.155","PRN","1.496",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4728",1998,"PB","Deputado Estadual",36,"1.284.155","PRONA","1.234",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4729",1998,"PB","Deputado Estadual",36,"1.284.155","PRP","11.956",0,"0,01","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4730",1998,"PB","Deputado Estadual",36,"1.284.155","PSB","13.852",0,"0,01","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4731",1998,"PB","Deputado Estadual",36,"1.284.155","PSC","608",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4732",1998,"PB","Deputado Estadual",36,"1.284.155","PSDB","168.107",5,"0,13","0,14"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4733",1998,"PB","Deputado Estadual",36,"1.284.155","PSDC","127",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4734",1998,"PB","Deputado Estadual",36,"1.284.155","PSL","22.116",1,"0,02","0,03"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4735",1998,"PB","Deputado Estadual",36,"1.284.155","PST","1.231",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4736",1998,"PB","Deputado Estadual",36,"1.284.155","PSTU","733",0,"0,00","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4737",1998,"PB","Deputado Estadual",36,"1.284.155","PT","121.860",3,"0,09","0,08"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4738",1998,"PB","Deputado Estadual",36,"1.284.155","PTB","15.875",0,"0,01","0,00"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4739",1998,"PB","Deputado Estadual",36,"1.284.155","PV","22.595",1,"0,02","0,03"," 3,76"," 3,32","0,70","0,98","0,71"," 3,33"
"4740",1998,"PE","Deputado Estadual",49,"2.972.569","PAN","1.206",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4741",1998,"PE","Deputado Estadual",49,"2.972.569","PC do B","34.437",1,"0,01","0,02"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4742",1998,"PE","Deputado Estadual",49,"2.972.569","PCB","2.858",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4743",1998,"PE","Deputado Estadual",49,"2.972.569","PDT","88.420",1,"0,03","0,02"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4744",1998,"PE","Deputado Estadual",49,"2.972.569","PFL","573.067",12,"0,19","0,24"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4745",1998,"PE","Deputado Estadual",49,"2.972.569","PGT","19.063",0,"0,01","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4746",1998,"PE","Deputado Estadual",49,"2.972.569","PL","44.755",1,"0,02","0,02"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4747",1998,"PE","Deputado Estadual",49,"2.972.569","PMDB","329.819",4,"0,11","0,08"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4748",1998,"PE","Deputado Estadual",49,"2.972.569","PMN","18.155",0,"0,01","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4749",1998,"PE","Deputado Estadual",49,"2.972.569","PPB","220.641",3,"0,07","0,06"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4750",1998,"PE","Deputado Estadual",49,"2.972.569","PPS","26.421",0,"0,01","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4751",1998,"PE","Deputado Estadual",49,"2.972.569","PRN","857",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4752",1998,"PE","Deputado Estadual",49,"2.972.569","PRONA","4.225",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4753",1998,"PE","Deputado Estadual",49,"2.972.569","PRP","4.493",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4754",1998,"PE","Deputado Estadual",49,"2.972.569","PRTB","894",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4755",1998,"PE","Deputado Estadual",49,"2.972.569","PSB","724.947",12,"0,24","0,24"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4756",1998,"PE","Deputado Estadual",49,"2.972.569","PSC","110.597",2,"0,04","0,04"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4757",1998,"PE","Deputado Estadual",49,"2.972.569","PSD","5.681",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4758",1998,"PE","Deputado Estadual",49,"2.972.569","PSDB","321.594",6,"0,11","0,12"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4759",1998,"PE","Deputado Estadual",49,"2.972.569","PSDC","30.622",1,"0,01","0,02"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4760",1998,"PE","Deputado Estadual",49,"2.972.569","PSL","76.284",1,"0,03","0,02"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4761",1998,"PE","Deputado Estadual",49,"2.972.569","PSN","4.544",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4762",1998,"PE","Deputado Estadual",49,"2.972.569","PST","5.096",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4763",1998,"PE","Deputado Estadual",49,"2.972.569","PSTU","11.043",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4764",1998,"PE","Deputado Estadual",49,"2.972.569","PT","182.561",3,"0,06","0,06"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4765",1998,"PE","Deputado Estadual",49,"2.972.569","PT do B","3.415",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4766",1998,"PE","Deputado Estadual",49,"2.972.569","PTB","123.624",2,"0,04","0,04"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4767",1998,"PE","Deputado Estadual",49,"2.972.569","PTN","1.072",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4768",1998,"PE","Deputado Estadual",49,"2.972.569","PV","2.178",0,"0,00","0,00"," 7,39"," 6,47","0,85","0,99","0,86"," 4,73"
"4769",1998,"PI","Deputado Estadual",30,"1.87.914","PAN","340",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4770",1998,"PI","Deputado Estadual",30,"1.87.914","PC do B","4.212",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4771",1998,"PI","Deputado Estadual",30,"1.87.914","PDT","53.079",2,"0,05","0,07"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4772",1998,"PI","Deputado Estadual",30,"1.87.914","PFL","330.999",10,"0,30","0,33"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4773",1998,"PI","Deputado Estadual",30,"1.87.914","PL","16.756",0,"0,02","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4774",1998,"PI","Deputado Estadual",30,"1.87.914","PMDB","302.225",9,"0,28","0,30"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4775",1998,"PI","Deputado Estadual",30,"1.87.914","PMN","1.880",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4776",1998,"PI","Deputado Estadual",30,"1.87.914","PPB","86.577",3,"0,08","0,10"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4777",1998,"PI","Deputado Estadual",30,"1.87.914","PPS","32.403",0,"0,03","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4778",1998,"PI","Deputado Estadual",30,"1.87.914","PRONA","1.679",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4779",1998,"PI","Deputado Estadual",30,"1.87.914","PRP","1.286",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4780",1998,"PI","Deputado Estadual",30,"1.87.914","PSB","15.280",1,"0,01","0,03"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4781",1998,"PI","Deputado Estadual",30,"1.87.914","PSC","1.470",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4782",1998,"PI","Deputado Estadual",30,"1.87.914","PSDB","142.779",4,"0,13","0,13"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4783",1998,"PI","Deputado Estadual",30,"1.87.914","PSDC","299",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4784",1998,"PI","Deputado Estadual",30,"1.87.914","PSL","1.399",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4785",1998,"PI","Deputado Estadual",30,"1.87.914","PSTU","584",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4786",1998,"PI","Deputado Estadual",30,"1.87.914","PT","71.412",1,"0,07","0,03"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4787",1998,"PI","Deputado Estadual",30,"1.87.914","PT do B","109",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4788",1998,"PI","Deputado Estadual",30,"1.87.914","PTB","22.688",0,"0,02","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4789",1998,"PI","Deputado Estadual",30,"1.87.914","PV","458",0,"0,00","0,00"," 4,96"," 4,25","0,76","0,99","0,78"," 5,04"
"4790",1998,"PR","Deputado Estadual",54,"4.113.321","PAN","1.799",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4791",1998,"PR","Deputado Estadual",54,"4.113.321","PC do B","6.175",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4792",1998,"PR","Deputado Estadual",54,"4.113.321","PCB","3.032",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4793",1998,"PR","Deputado Estadual",54,"4.113.321","PDT","215.421",3,"0,05","0,06"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4794",1998,"PR","Deputado Estadual",54,"4.113.321","PFL","989.075",12,"0,24","0,22"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4795",1998,"PR","Deputado Estadual",54,"4.113.321","PL","23.987",0,"0,01","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4796",1998,"PR","Deputado Estadual",54,"4.113.321","PMDB","496.308",7,"0,12","0,13"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4797",1998,"PR","Deputado Estadual",54,"4.113.321","PMN","5.651",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4798",1998,"PR","Deputado Estadual",54,"4.113.321","PPB","588.410",8,"0,14","0,15"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4799",1998,"PR","Deputado Estadual",54,"4.113.321","PPS","7.276",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4800",1998,"PR","Deputado Estadual",54,"4.113.321","PRN","4.139",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4801",1998,"PR","Deputado Estadual",54,"4.113.321","PRONA","9.763",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4802",1998,"PR","Deputado Estadual",54,"4.113.321","PRP","4.232",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4803",1998,"PR","Deputado Estadual",54,"4.113.321","PRTB","764",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4804",1998,"PR","Deputado Estadual",54,"4.113.321","PSB","201.180",2,"0,05","0,04"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4805",1998,"PR","Deputado Estadual",54,"4.113.321","PSC","68.386",1,"0,02","0,02"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4806",1998,"PR","Deputado Estadual",54,"4.113.321","PSD","6.511",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4807",1998,"PR","Deputado Estadual",54,"4.113.321","PSDB","455.020",6,"0,11","0,11"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4808",1998,"PR","Deputado Estadual",54,"4.113.321","PSDC","669",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4809",1998,"PR","Deputado Estadual",54,"4.113.321","PSL","1.539",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4810",1998,"PR","Deputado Estadual",54,"4.113.321","PSN","41.491",0,"0,01","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4811",1998,"PR","Deputado Estadual",54,"4.113.321","PST","1.106",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4812",1998,"PR","Deputado Estadual",54,"4.113.321","PSTU","2.854",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4813",1998,"PR","Deputado Estadual",54,"4.113.321","PT","341.006",4,"0,08","0,07"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4814",1998,"PR","Deputado Estadual",54,"4.113.321","PT do B","416",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4815",1998,"PR","Deputado Estadual",54,"4.113.321","PTB","629.187",11,"0,15","0,20"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4816",1998,"PR","Deputado Estadual",54,"4.113.321","PTN","1.040",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4817",1998,"PR","Deputado Estadual",54,"4.113.321","PV","6.884",0,"0,00","0,00"," 7,10"," 6,57","0,85","0,98","0,86"," 4,13"
"4818",1998,"RJ","Deputado Estadual",70,"3.124.155","PAN","4.802",0,"0,00","0,00"," 1,70"," 8,06","0,88","0,98","0,89","30,26"
"4819",1998,"RJ","Deputado Estadual",70,"3.124.155","PC do B","37.553",1,"0,01","0,01"," 1,70"," 8,06","0,88","0,98","0,89","30,26"
"4820",1998,"RJ","Deputado Estadual",70,"3.124.155","PCB","10.767",0,"0,00","0,00"," 1,70"," 8,06","0,88","0,98","0,89","30,26"
"4821",1998,"RJ","Deputado Estadual",70,"3.124.155","PDT","934.017",9,"0,30","0,13"," 1,70"," 8,06","0,88","0,98","0,89","30,26"
"4822",1998,"RJ","Deputado Estadual",70,"3.124.155","PFL","948.917",11,"0,30","0,16"," 1,70"," 8,06","0,88","0,98","0,89","30,26"
"4823",1998,"RJ","Deputado Estadual",70,"3.124.155","PGT","4.667",0,"0,00","0,00"," 1,70"," 8,06","0,88","0,98","0,89","30,26"
