"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade de gallagher","Número efetivo de partidos por votos","Número efetivo de partidos por cadeiras"
"1788",2018,"CE","Deputado Estadual",46,"4.610.074","PRB","108.565",1,"0.02","0.02","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1789",2018,"CE","Deputado Estadual",46,"4.610.074","PROS","206.308",2,"0.04","0.04","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1790",2018,"CE","Deputado Estadual",46,"4.610.074","PSB","86.856",1,"0.02","0.02","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1791",2018,"CE","Deputado Estadual",46,"4.610.074","PSD","166.651",2,"0.04","0.04","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1792",2018,"CE","Deputado Estadual",46,"4.610.074","PSDB","204.419",2,"0.04","0.04","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1793",2018,"CE","Deputado Estadual",46,"4.610.074","PSL","194.003",2,"0.04","0.04","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1794",2018,"CE","Deputado Estadual",46,"4.610.074","PSOL","113.301",1,"0.02","0.02","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1795",2018,"CE","Deputado Estadual",46,"4.610.074","PT","395.397",4,"0.09","0.09","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1796",2018,"CE","Deputado Estadual",46,"4.610.074","SOLIDARIEDADE","133.165",2,"0.03","0.04","0.87","0.96","0.90"," 2.21"," 8.43"," 7.67"
"1797",2018,"ES","Deputado Estadual",30,"1.965.436","AVANTE","36.813",1,"0.02","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1798",2018,"ES","Deputado Estadual",30,"1.965.436","DC","34.302",1,"0.02","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1799",2018,"ES","Deputado Estadual",30,"1.965.436","DEM","43.203",1,"0.02","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1800",2018,"ES","Deputado Estadual",30,"1.965.436","MDB","142.945",2,"0.07","0.07","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1801",2018,"ES","Deputado Estadual",30,"1.965.436","PATRI","23.975",1,"0.01","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1802",2018,"ES","Deputado Estadual",30,"1.965.436","PDT","68.443",1,"0.03","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1803",2018,"ES","Deputado Estadual",30,"1.965.436","PMN","33.298",1,"0.02","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1804",2018,"ES","Deputado Estadual",30,"1.965.436","PP","106.893",1,"0.05","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1805",2018,"ES","Deputado Estadual",30,"1.965.436","PPS","73.311",1,"0.04","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1806",2018,"ES","Deputado Estadual",30,"1.965.436","PRB","142.273",2,"0.07","0.07","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1807",2018,"ES","Deputado Estadual",30,"1.965.436","PROS","40.588",1,"0.02","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1808",2018,"ES","Deputado Estadual",30,"1.965.436","PRP","95.533",2,"0.05","0.07","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1809",2018,"ES","Deputado Estadual",30,"1.965.436","PSB","162.650",2,"0.08","0.07","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1810",2018,"ES","Deputado Estadual",30,"1.965.436","PSD","61.432",1,"0.03","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1811",2018,"ES","Deputado Estadual",30,"1.965.436","PSDB","113.759",3,"0.06","0.10","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1812",2018,"ES","Deputado Estadual",30,"1.965.436","PSL","160.923",4,"0.08","0.13","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1813",2018,"ES","Deputado Estadual",30,"1.965.436","PT","84.240",1,"0.04","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1814",2018,"ES","Deputado Estadual",30,"1.965.436","PTB","67.839",1,"0.03","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1815",2018,"ES","Deputado Estadual",30,"1.965.436","PV","64.364",2,"0.03","0.07","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1816",2018,"ES","Deputado Estadual",30,"1.965.436","REDE","63.731",1,"0.03","0.03","0.94","0.98","0.95"," 6.42","23.00","15.52"
"1817",2018,"GO","Deputado Estadual",41,"3.90.571","DC","150.259",2,"0.05","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1818",2018,"GO","Deputado Estadual",41,"3.90.571","DEM","245.154",4,"0.08","0.10","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1819",2018,"GO","Deputado Estadual",41,"3.90.571","MDB","251.178",3,"0.08","0.07","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1820",2018,"GO","Deputado Estadual",41,"3.90.571","PATRI","81.910",1,"0.03","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1821",2018,"GO","Deputado Estadual",41,"3.90.571","PDT","80.099",1,"0.03","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1822",2018,"GO","Deputado Estadual",41,"3.90.571","PP","83.836",1,"0.03","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1823",2018,"GO","Deputado Estadual",41,"3.90.571","PPS","52.644",1,"0.02","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1824",2018,"GO","Deputado Estadual",41,"3.90.571","PRB","107.540",2,"0.03","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1825",2018,"GO","Deputado Estadual",41,"3.90.571","PROS","191.832",3,"0.06","0.07","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1826",2018,"GO","Deputado Estadual",41,"3.90.571","PRP","111.550",2,"0.04","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1827",2018,"GO","Deputado Estadual",41,"3.90.571","PRTB","88.951",2,"0.03","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1828",2018,"GO","Deputado Estadual",41,"3.90.571","PSB","53.269",1,"0.02","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1829",2018,"GO","Deputado Estadual",41,"3.90.571","PSC","97.440",1,"0.03","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1830",2018,"GO","Deputado Estadual",41,"3.90.571","PSD","103.539",2,"0.03","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1831",2018,"GO","Deputado Estadual",41,"3.90.571","PSDB","393.639",6,"0.13","0.15","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1832",2018,"GO","Deputado Estadual",41,"3.90.571","PSL","187.215",2,"0.06","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1833",2018,"GO","Deputado Estadual",41,"3.90.571","PT","149.501",2,"0.05","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1834",2018,"GO","Deputado Estadual",41,"3.90.571","PTB","122.625",1,"0.04","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1835",2018,"GO","Deputado Estadual",41,"3.90.571","PTC","41.430",1,"0.01","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1836",2018,"GO","Deputado Estadual",41,"3.90.571","PV","24.526",1,"0.01","0.02","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1837",2018,"GO","Deputado Estadual",41,"3.90.571","SOLIDARIEDADE","149.505",2,"0.05","0.05","0.93","0.98","0.96"," 3.75","18.64","15.14"
"1838",2018,"MA","Deputado Estadual",42,"3.330.396","DEM","246.882",5,"0.07","0.12","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1839",2018,"MA","Deputado Estadual",42,"3.330.396","MDB","152.059",2,"0.05","0.05","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1840",2018,"MA","Deputado Estadual",42,"3.330.396","PC do B","431.185",6,"0.13","0.14","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1841",2018,"MA","Deputado Estadual",42,"3.330.396","PDT","439.625",7,"0.13","0.17","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1842",2018,"MA","Deputado Estadual",42,"3.330.396","PMN","106.821",1,"0.03","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1843",2018,"MA","Deputado Estadual",42,"3.330.396","PP","151.959",2,"0.05","0.05","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1844",2018,"MA","Deputado Estadual",42,"3.330.396","PR","236.233",3,"0.07","0.07","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1845",2018,"MA","Deputado Estadual",42,"3.330.396","PRB","138.094",1,"0.04","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1846",2018,"MA","Deputado Estadual",42,"3.330.396","PROS","32.523",1,"0.01","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1847",2018,"MA","Deputado Estadual",42,"3.330.396","PRTB","173.279",2,"0.05","0.05","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1848",2018,"MA","Deputado Estadual",42,"3.330.396","PSB","106.097",2,"0.03","0.05","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1849",2018,"MA","Deputado Estadual",42,"3.330.396","PSDB","78.828",1,"0.02","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1850",2018,"MA","Deputado Estadual",42,"3.330.396","PSL","131.988",1,"0.04","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1851",2018,"MA","Deputado Estadual",42,"3.330.396","PT","139.519",1,"0.04","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1852",2018,"MA","Deputado Estadual",42,"3.330.396","PTB","82.107",1,"0.02","0.02","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1853",2018,"MA","Deputado Estadual",42,"3.330.396","PV","142.160",3,"0.04","0.07","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1854",2018,"MA","Deputado Estadual",42,"3.330.396","SOLIDARIEDADE","185.407",3,"0.06","0.07","0.91","0.96","0.94"," 5.43","15.42","11.03"
"1855",2018,"MG","Deputado Estadual",77,"10.181.090","AVANTE","243.538",2,"0.02","0.03","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1856",2018,"MG","Deputado Estadual",77,"10.181.090","DC","177.856",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1857",2018,"MG","Deputado Estadual",77,"10.181.090","DEM","299.902",1,"0.03","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1858",2018,"MG","Deputado Estadual",77,"10.181.090","MDB","746.112",7,"0.07","0.09","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1859",2018,"MG","Deputado Estadual",77,"10.181.090","NOVO","372.346",3,"0.04","0.04","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1860",2018,"MG","Deputado Estadual",77,"10.181.090","PATRI","221.461",2,"0.02","0.03","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1861",2018,"MG","Deputado Estadual",77,"10.181.090","PC do B","217.408",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1862",2018,"MG","Deputado Estadual",77,"10.181.090","PDT","257.499",2,"0.03","0.03","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1863",2018,"MG","Deputado Estadual",77,"10.181.090","PHS","419.403",3,"0.04","0.04","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1864",2018,"MG","Deputado Estadual",77,"10.181.090","PODE","282.021",2,"0.03","0.03","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1865",2018,"MG","Deputado Estadual",77,"10.181.090","PP","161.627",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1866",2018,"MG","Deputado Estadual",77,"10.181.090","PPS","199.971",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1867",2018,"MG","Deputado Estadual",77,"10.181.090","PR","209.942",2,"0.02","0.03","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1868",2018,"MG","Deputado Estadual",77,"10.181.090","PRB","724.626",3,"0.07","0.04","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1869",2018,"MG","Deputado Estadual",77,"10.181.090","PROS","194.984",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1870",2018,"MG","Deputado Estadual",77,"10.181.090","PRP","119.079",1,"0.01","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1871",2018,"MG","Deputado Estadual",77,"10.181.090","PRTB","222.079",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1872",2018,"MG","Deputado Estadual",77,"10.181.090","PSB","250.310",1,"0.02","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1873",2018,"MG","Deputado Estadual",77,"10.181.090","PSC","394.159",3,"0.04","0.04","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1874",2018,"MG","Deputado Estadual",77,"10.181.090","PSD","418.249",4,"0.04","0.05","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1875",2018,"MG","Deputado Estadual",77,"10.181.090","PSDB","668.049",7,"0.07","0.09","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1876",2018,"MG","Deputado Estadual",77,"10.181.090","PSL","721.482",6,"0.07","0.08","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1877",2018,"MG","Deputado Estadual",77,"10.181.090","PSOL","124.439",1,"0.01","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1878",2018,"MG","Deputado Estadual",77,"10.181.090","PT","1.189.960",10,"0.12","0.13","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1879",2018,"MG","Deputado Estadual",77,"10.181.090","PTB","399.463",3,"0.04","0.04","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1880",2018,"MG","Deputado Estadual",77,"10.181.090","PV","336.213",5,"0.03","0.06","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1881",2018,"MG","Deputado Estadual",77,"10.181.090","REDE","98.796",1,"0.01","0.01","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1882",2018,"MG","Deputado Estadual",77,"10.181.090","SOLIDARIEDADE","283.080",2,"0.03","0.03","0.94","0.98","0.96"," 4.52","19.99","16.70"
"1883",2018,"MS","Deputado Estadual",24,"1.311.967","DEM","71.272",2,"0.05","0.08","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1884",2018,"MS","Deputado Estadual",24,"1.311.967","MDB","142.787",3,"0.11","0.12","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1885",2018,"MS","Deputado Estadual",24,"1.311.967","PATRI","40.002",1,"0.03","0.04","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1886",2018,"MS","Deputado Estadual",24,"1.311.967","PDT","92.853",1,"0.07","0.04","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1887",2018,"MS","Deputado Estadual",24,"1.311.967","PP","40.589",2,"0.03","0.08","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1888",2018,"MS","Deputado Estadual",24,"1.311.967","PR","15.455",1,"0.01","0.04","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1889",2018,"MS","Deputado Estadual",24,"1.311.967","PRB","42.908",1,"0.03","0.04","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1890",2018,"MS","Deputado Estadual",24,"1.311.967","PSD","70.935",1,"0.05","0.04","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1891",2018,"MS","Deputado Estadual",24,"1.311.967","PSDB","281.259",5,"0.21","0.21","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1892",2018,"MS","Deputado Estadual",24,"1.311.967","PSL","162.511",2,"0.12","0.08","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1893",2018,"MS","Deputado Estadual",24,"1.311.967","PT","135.180",2,"0.10","0.08","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1894",2018,"MS","Deputado Estadual",24,"1.311.967","PTB","47.436",1,"0.04","0.04","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1895",2018,"MS","Deputado Estadual",24,"1.311.967","SOLIDARIEDADE","48.948",2,"0.04","0.08","0.90","0.96","0.93"," 7.13"," 9.96"," 9.60"
"1896",2018,"MT","Deputado Estadual",24,"1.557.303","DC","61.066",2,"0.04","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1897",2018,"MT","Deputado Estadual",24,"1.557.303","DEM","104.033",2,"0.07","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1898",2018,"MT","Deputado Estadual",24,"1.557.303","MDB","157.753",3,"0.10","0.12","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1899",2018,"MT","Deputado Estadual",24,"1.557.303","PDT","64.475",1,"0.04","0.04","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1900",2018,"MT","Deputado Estadual",24,"1.557.303","PP","57.213",1,"0.04","0.04","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1901",2018,"MT","Deputado Estadual",24,"1.557.303","PRB","54.447",1,"0.03","0.04","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1902",2018,"MT","Deputado Estadual",24,"1.557.303","PROS","35.900",1,"0.02","0.04","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1903",2018,"MT","Deputado Estadual",24,"1.557.303","PSB","88.125",2,"0.06","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1904",2018,"MT","Deputado Estadual",24,"1.557.303","PSC","63.457",2,"0.04","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1905",2018,"MT","Deputado Estadual",24,"1.557.303","PSD","132.555",1,"0.09","0.04","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1906",2018,"MT","Deputado Estadual",24,"1.557.303","PSDB","145.540",2,"0.09","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1907",2018,"MT","Deputado Estadual",24,"1.557.303","PSL","120.488",2,"0.08","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1908",2018,"MT","Deputado Estadual",24,"1.557.303","PT","82.986",2,"0.05","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1909",2018,"MT","Deputado Estadual",24,"1.557.303","PV","99.958",2,"0.06","0.08","0.92","0.97","0.95"," 6.72","18.23","12.52"
"1910",2018,"PA","Deputado Estadual",41,"4.50.185","DC","38.678",1,"0.01","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1911",2018,"PA","Deputado Estadual",41,"4.50.185","DEM","178.309",3,"0.04","0.07","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1912",2018,"PA","Deputado Estadual",41,"4.50.185","MDB","597.881",6,"0.15","0.15","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1913",2018,"PA","Deputado Estadual",41,"4.50.185","PATRI","70.840",1,"0.02","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1914",2018,"PA","Deputado Estadual",41,"4.50.185","PDT","170.998",2,"0.04","0.05","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1915",2018,"PA","Deputado Estadual",41,"4.50.185","PHS","128.931",1,"0.03","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1916",2018,"PA","Deputado Estadual",41,"4.50.185","PMN","50.635",1,"0.01","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1917",2018,"PA","Deputado Estadual",41,"4.50.185","PP","48.844",1,"0.01","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1918",2018,"PA","Deputado Estadual",41,"4.50.185","PPS","132.663",1,"0.03","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1919",2018,"PA","Deputado Estadual",41,"4.50.185","PR","285.099",3,"0.07","0.07","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1920",2018,"PA","Deputado Estadual",41,"4.50.185","PRB","188.230",2,"0.05","0.05","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1921",2018,"PA","Deputado Estadual",41,"4.50.185","PSB","146.643",1,"0.04","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1922",2018,"PA","Deputado Estadual",41,"4.50.185","PSC","207.737",2,"0.05","0.05","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1923",2018,"PA","Deputado Estadual",41,"4.50.185","PSD","262.918",3,"0.06","0.07","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1924",2018,"PA","Deputado Estadual",41,"4.50.185","PSDB","476.324",5,"0.12","0.12","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1925",2018,"PA","Deputado Estadual",41,"4.50.185","PSL","95.407",1,"0.02","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1926",2018,"PA","Deputado Estadual",41,"4.50.185","PSOL","102.673",1,"0.03","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1927",2018,"PA","Deputado Estadual",41,"4.50.185","PT","311.237",3,"0.08","0.07","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1928",2018,"PA","Deputado Estadual",41,"4.50.185","PTB","99.437",2,"0.02","0.05","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1929",2018,"PA","Deputado Estadual",41,"4.50.185","SOLIDARIEDADE","141.527",1,"0.03","0.02","0.93","0.97","0.95"," 3.56","15.08","13.67"
"1930",2018,"PB","Deputado Estadual",36,"2.73.579","AVANTE","156.256",4,"0.08","0.11","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1931",2018,"PB","Deputado Estadual",36,"2.73.579","MDB","89.209",1,"0.04","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1932",2018,"PB","Deputado Estadual",36,"2.73.579","PATRI","123.411",2,"0.06","0.06","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1933",2018,"PB","Deputado Estadual",36,"2.73.579","PC do B","38.140",1,"0.02","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1934",2018,"PB","Deputado Estadual",36,"2.73.579","PODE","178.279",3,"0.09","0.08","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1935",2018,"PB","Deputado Estadual",36,"2.73.579","PP","105.496",2,"0.05","0.06","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1936",2018,"PB","Deputado Estadual",36,"2.73.579","PPS","134.335",2,"0.06","0.06","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1937",2018,"PB","Deputado Estadual",36,"2.73.579","PR","39.073",1,"0.02","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1938",2018,"PB","Deputado Estadual",36,"2.73.579","PRB","72.668",1,"0.04","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1939",2018,"PB","Deputado Estadual",36,"2.73.579","PRTB","57.956",1,"0.03","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1940",2018,"PB","Deputado Estadual",36,"2.73.579","PSB","417.268",8,"0.20","0.22","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1941",2018,"PB","Deputado Estadual",36,"2.73.579","PSC","54.565",1,"0.03","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1942",2018,"PB","Deputado Estadual",36,"2.73.579","PSD","50.505",1,"0.02","0.03","0.90","0.97","0.93"," 4.21","13.03","10.29"
"1943",2018,"PB","Deputado Estadual",36,"2.73.579","PSDB","116.661",3,"0.06","0.08","0.90","0.97","0.93"," 4.21","13.03","10.29"
