"","ANO_ELEICAO","UF","SIGLA_PARTIDO","VOT_PART_UF"
"2365",2010,"PB","DEM",169062
"2366",2010,"PB","PC do B",5481
"2367",2010,"PB","PCB",2752
"2368",2010,"PB","PCO",882
"2369",2010,"PB","PDT",133669
"2370",2010,"PB","PHS",4211
"2371",2010,"PB","PMDB",662524
"2372",2010,"PB","PMN",5012
"2373",2010,"PB","PP",93495
"2374",2010,"PB","PPS",10380
"2375",2010,"PB","PR",131369
"2376",2010,"PB","PRB",23844
"2377",2010,"PB","PRP",5000
"2378",2010,"PB","PRTB",360
"2379",2010,"PB","PSB",80682
"2380",2010,"PB","PSC",79010
"2381",2010,"PB","PSDB",271095
"2382",2010,"PB","PSL",3668
"2383",2010,"PB","PSOL",5555
"2384",2010,"PB","PSTU",2438
"2385",2010,"PB","PT",189528
"2386",2010,"PB","PT do B",2013
"2387",2010,"PB","PTB",64260
"2388",2010,"PB","PTC",808
"2389",2010,"PB","PTN",3487
"2390",2010,"PB","PV",3686
"2391",2010,"PE","DEM",334381
"2392",2010,"PE","PC do B",134275
"2393",2010,"PE","PCB",3432
"2394",2010,"PE","PDT",174191
"2395",2010,"PE","PHS",73928
"2396",2010,"PE","PMDB",168406
"2397",2010,"PE","PMN",18876
"2398",2010,"PE","PP",396399
"2399",2010,"PE","PPS",12832
"2400",2010,"PE","PR",285047
"2401",2010,"PE","PRB",77293
"2402",2010,"PE","PRP",16472
"2403",2010,"PE","PRTB",51474
"2404",2010,"PE","PSB",1092786
"2405",2010,"PE","PSC",77335
"2406",2010,"PE","PSDB",360707
"2407",2010,"PE","PSDC",24514
"2408",2010,"PE","PSL",35317
"2409",2010,"PE","PSOL",10034
"2410",2010,"PE","PSTU",3082
"2411",2010,"PE","PT",679581
"2412",2010,"PE","PT do B",1622
"2413",2010,"PE","PTB",353540
"2414",2010,"PE","PTC",24980
"2415",2010,"PE","PTN",6898
"2416",2010,"PE","PV",43707
"2417",2010,"PI","DEM",335033
"2418",2010,"PI","PC do B",100458
"2419",2010,"PI","PDT",18846
"2420",2010,"PI","PHS",1708
"2421",2010,"PI","PMDB",352220
"2422",2010,"PI","PMN",1870
"2423",2010,"PI","PP",111677
"2424",2010,"PI","PPS",3997
"2425",2010,"PI","PR",4902
"2426",2010,"PI","PRB",2450
"2427",2010,"PI","PRP",7074
"2428",2010,"PI","PRTB",2631
"2429",2010,"PI","PSB",164832
"2430",2010,"PI","PSC",8719
"2431",2010,"PI","PSDB",56933
"2432",2010,"PI","PSDC",3472
"2433",2010,"PI","PSL",2533
"2434",2010,"PI","PSOL",2559
"2435",2010,"PI","PSTU",2175
"2436",2010,"PI","PT",301152
"2437",2010,"PI","PT do B",4424
"2438",2010,"PI","PTB",177114
"2439",2010,"PI","PTC",4584
"2440",2010,"PI","PTN",314
"2441",2010,"PI","PV",5984
"2442",2010,"PR","DEM",338816
"2443",2010,"PR","PC do B",77345
"2444",2010,"PR","PCB",3059
"2445",2010,"PR","PDT",167378
"2446",2010,"PR","PHS",72005
"2447",2010,"PR","PMDB",987388
"2448",2010,"PR","PMN",38586
"2449",2010,"PR","PP",417418
"2450",2010,"PR","PPS",356437
"2451",2010,"PR","PR",237253
"2452",2010,"PR","PRB",72589
"2453",2010,"PR","PRP",20252
"2454",2010,"PR","PRTB",3358
"2455",2010,"PR","PSB",244500
"2456",2010,"PR","PSC",715784
"2457",2010,"PR","PSDB",681350
"2458",2010,"PR","PSDC",16732
"2459",2010,"PR","PSL",5916
"2460",2010,"PR","PSOL",13572
"2461",2010,"PR","PSTU",7092
"2462",2010,"PR","PT",700187
"2463",2010,"PR","PT do B",3690
"2464",2010,"PR","PTB",242509
"2465",2010,"PR","PTC",21209
"2466",2010,"PR","PTN",1228
"2467",2010,"PR","PV",285051
"2468",2010,"RJ","DEM",419620
"2469",2010,"RJ","PC do B",286856
"2470",2010,"RJ","PCB",6400
"2471",2010,"RJ","PDT",533069
"2472",2010,"RJ","PHS",80327
"2473",2010,"RJ","PMDB",1411385
"2474",2010,"RJ","PMN",86291
"2475",2010,"RJ","PP",396100
"2476",2010,"RJ","PPS",157362
"2477",2010,"RJ","PR",1202364
"2478",2010,"RJ","PRB",275315
"2479",2010,"RJ","PRP",28576
"2480",2010,"RJ","PRTB",162143
"2481",2010,"RJ","PSB",484097
"2482",2010,"RJ","PSC",317138
"2483",2010,"RJ","PSDB",320115
"2484",2010,"RJ","PSDC",59641
"2485",2010,"RJ","PSL",59737
"2486",2010,"RJ","PSOL",324176
"2487",2010,"RJ","PSTU",13345
"2488",2010,"RJ","PT",817248
"2489",2010,"RJ","PT do B",176756
"2490",2010,"RJ","PTB",143681
"2491",2010,"RJ","PTC",38649
"2492",2010,"RJ","PTN",47827
"2493",2010,"RJ","PV",346811
"2494",2010,"RN","DEM",274562
"2495",2010,"RN","PC do B",16742
"2496",2010,"RN","PCB",3505
"2497",2010,"RN","PDT",8169
"2498",2010,"RN","PHS",4313
"2499",2010,"RN","PMDB",223912
"2500",2010,"RN","PMN",162182
"2501",2010,"RN","PP",4678
"2502",2010,"RN","PPS",51040
"2503",2010,"RN","PR",224210
"2504",2010,"RN","PRB",2045
"2505",2010,"RN","PRP",2825
"2506",2010,"RN","PRTB",2835
"2507",2010,"RN","PSB",188977
"2508",2010,"RN","PSC",535
"2509",2010,"RN","PSDB",122158
"2510",2010,"RN","PSDC",3626
"2511",2010,"RN","PSL",618
"2512",2010,"RN","PSOL",6585
"2513",2010,"RN","PSTU",2300
"2514",2010,"RN","PT",249400
"2515",2010,"RN","PTB",3378
"2516",2010,"RN","PTC",1813
"2517",2010,"RN","PTN",296
"2518",2010,"RN","PV",100417
"2519",2010,"RO","DEM",681
"2520",2010,"RO","PC do B",5926
"2521",2010,"RO","PDT",28332
"2522",2010,"RO","PHS",4575
"2523",2010,"RO","PMDB",182554
"2524",2010,"RO","PMN",2794
"2525",2010,"RO","PP",117030
"2526",2010,"RO","PPS",43020
"2527",2010,"RO","PR",23489
"2528",2010,"RO","PRB",3628
"2529",2010,"RO","PRP",1437
"2530",2010,"RO","PRTB",2397
"2531",2010,"RO","PSB",65878
"2532",2010,"RO","PSC",9975
"2533",2010,"RO","PSDB",20241
"2534",2010,"RO","PSDC",8984
"2535",2010,"RO","PSL",319
"2536",2010,"RO","PSOL",2551
"2537",2010,"RO","PT",118397
"2538",2010,"RO","PT do B",2946
"2539",2010,"RO","PTB",99613
"2540",2010,"RO","PTC",9257
"2541",2010,"RO","PTN",790
"2542",2010,"RO","PV",37791
"2543",2010,"RR","DEM",26903
"2544",2010,"RR","PC do B",732
"2545",2010,"RR","PDT",3321
"2546",2010,"RR","PHS",1740
"2547",2010,"RR","PMDB",53631
"2548",2010,"RR","PMN",78
"2549",2010,"RR","PP",17105
"2550",2010,"RR","PPS",284
"2551",2010,"RR","PR",19423
"2552",2010,"RR","PRB",21820
"2553",2010,"RR","PRP",6248
"2554",2010,"RR","PRTB",4261
"2555",2010,"RR","PSB",8308
"2556",2010,"RR","PSC",8368
"2557",2010,"RR","PSDB",24799
"2558",2010,"RR","PSDC",56
"2559",2010,"RR","PSL",9709
"2560",2010,"RR","PSOL",649
"2561",2010,"RR","PT",8119
"2562",2010,"RR","PTB",6688
"2563",2010,"RR","PTC",50
"2564",2010,"RR","PTN",657
"2565",2010,"RR","PV",2802
"2566",2010,"RS","DEM",218827
"2567",2010,"RS","PC do B",561644
"2568",2010,"RS","PCB",1957
"2569",2010,"RS","PDT",519480
"2570",2010,"RS","PHS",2024
"2571",2010,"RS","PMDB",777321
"2572",2010,"RS","PMN",4007
"2573",2010,"RS","PP",819712
"2574",2010,"RS","PPS",39009
"2575",2010,"RS","PR",19575
"2576",2010,"RS","PRB",69209
"2577",2010,"RS","PRP",9921
"2578",2010,"RS","PSB",344335
"2579",2010,"RS","PSC",67495
"2580",2010,"RS","PSDB",318131
"2581",2010,"RS","PSDC",1009
"2582",2010,"RS","PSL",1559
"2583",2010,"RS","PSOL",180647
"2584",2010,"RS","PSTU",8579
"2585",2010,"RS","PT",1533623
"2586",2010,"RS","PT do B",1182
"2587",2010,"RS","PTB",617472
"2588",2010,"RS","PTC",2606
"2589",2010,"RS","PTN",746
"2590",2010,"RS","PV",81967
"2591",2010,"SC","DEM",590610
"2592",2010,"SC","PC do B",58696
"2593",2010,"SC","PCB",1169
"2594",2010,"SC","PDT",97468
"2595",2010,"SC","PHS",1570
"2596",2010,"SC","PMDB",867655
"2597",2010,"SC","PMN",1913
"2598",2010,"SC","PP",477786
"2599",2010,"SC","PPS",86895
"2600",2010,"SC","PR",48335
"2601",2010,"SC","PRB",37780
"2602",2010,"SC","PRP",3713
"2603",2010,"SC","PRTB",999
"2604",2010,"SC","PSB",22088
"2605",2010,"SC","PSC",13674
"2606",2010,"SC","PSDB",422979
"2607",2010,"SC","PSDC",465
"2608",2010,"SC","PSL",606
"2609",2010,"SC","PSOL",6750
"2610",2010,"SC","PSTU",4218
"2611",2010,"SC","PT",612077
"2612",2010,"SC","PT do B",260
"2613",2010,"SC","PTB",65976
"2614",2010,"SC","PTC",2603
"2615",2010,"SC","PV",45791
"2616",2010,"SE","DEM",141703
"2617",2010,"SE","PC do B",6063
"2618",2010,"SE","PCB",2269
"2619",2010,"SE","PDT",67320
"2620",2010,"SE","PHS",1641
"2621",2010,"SE","PMDB",139944
"2622",2010,"SE","PMN",3081
"2623",2010,"SE","PP",6511
"2624",2010,"SE","PPS",26081
"2625",2010,"SE","PR",81453
"2626",2010,"SE","PRB",63495
"2627",2010,"SE","PRP",1769
"2628",2010,"SE","PRTB",1678
"2629",2010,"SE","PSB",107819
"2630",2010,"SE","PSC",109954
"2631",2010,"SE","PSDB",15035
"2632",2010,"SE","PSL",1452
"2633",2010,"SE","PSOL",1705
"2634",2010,"SE","PSTU",4781
"2635",2010,"SE","PT",236860
"2636",2010,"SE","PT do B",4078
"2637",2010,"SE","PTB",4064
"2638",2010,"SE","PTC",1097
"2639",2010,"SE","PTN",184
"2640",2010,"SE","PV",15841
"2641",2010,"SP","DEM",1548107
"2642",2010,"SP","PC do B",446087
"2643",2010,"SP","PCB",11556
"2644",2010,"SP","PCO",4527
"2645",2010,"SP","PDT",891325
"2646",2010,"SP","PHS",47655
"2647",2010,"SP","PMDB",513042
"2648",2010,"SP","PMN",141636
"2649",2010,"SP","PP",1411459
"2650",2010,"SP","PPS",725799
"2651",2010,"SP","PR",1928102
"2652",2010,"SP","PRB",281371
"2653",2010,"SP","PRP",69247
"2654",2010,"SP","PRTB",9761
"2655",2010,"SP","PSB",2107348
"2656",2010,"SP","PSC",672816
"2657",2010,"SP","PSDB",4169596
"2658",2010,"SP","PSDC",12762
"2659",2010,"SP","PSL",55322
"2660",2010,"SP","PSOL",333130
"2661",2010,"SP","PSTU",23449
"2662",2010,"SP","PT",4244585
"2663",2010,"SP","PT do B",19587
"2664",2010,"SP","PTB",681525
"2665",2010,"SP","PTC",128505
"2666",2010,"SP","PTN",71285
"2667",2010,"SP","PV",1720195
"2668",2010,"TO","DEM",82150
"2669",2010,"TO","PC do B",843
"2670",2010,"TO","PDT",51177
"2671",2010,"TO","PHS",1213
"2672",2010,"TO","PMDB",161182
"2673",2010,"TO","PMN",1367
"2674",2010,"TO","PP",44890
"2675",2010,"TO","PPS",52943
"2676",2010,"TO","PR",138305
"2677",2010,"TO","PRB",8369
"2678",2010,"TO","PRP",3728
"2679",2010,"TO","PRTB",2858
"2680",2010,"TO","PSB",40884
"2681",2010,"TO","PSC",11335
"2682",2010,"TO","PSDB",58117
"2683",2010,"TO","PSDC",739
"2684",2010,"TO","PSL",638
"2685",2010,"TO","PT",60330
"2686",2010,"TO","PTB",6193
"2687",2010,"TO","PTN",89
"2688",2010,"TO","PV",1302
"2689",2014,"AC","DEM",23727
"2690",2014,"AC","PC do B",18109
"2691",2014,"AC","PDT",13026
"2692",2014,"AC","PEN",310
"2693",2014,"AC","PHS",6160
"2694",2014,"AC","PMDB",39751
"2695",2014,"AC","PMN",1346
"2696",2014,"AC","PP",31228
"2697",2014,"AC","PPL",693
"2698",2014,"AC","PPS",3725
"2699",2014,"AC","PR",13953
"2700",2014,"AC","PRB",18505
"2701",2014,"AC","PROS",2134
"2702",2014,"AC","PRP",11963
"2703",2014,"AC","PSB",27939
"2704",2014,"AC","PSC",12321
"2705",2014,"AC","PSD",19289
"2706",2014,"AC","PSDB",36868
"2707",2014,"AC","PSDC",3632
"2708",2014,"AC","PSL",118
"2709",2014,"AC","PSOL",637
"2710",2014,"AC","PT",97639
"2711",2014,"AC","PT do B",1555
"2712",2014,"AC","PTB",4257
"2713",2014,"AC","PTC",94
"2714",2014,"AC","PTN",848
"2715",2014,"AC","PV",4358
"2716",2014,"AC","SD",5016
"2717",2014,"AL","DEM",10199
"2718",2014,"AL","PC do B",585
"2719",2014,"AL","PDT",95519
"2720",2014,"AL","PHS",2237
"2721",2014,"AL","PMDB",189044
"2722",2014,"AL","PMN",8657
"2723",2014,"AL","PP",132864
"2724",2014,"AL","PPL",1746
"2725",2014,"AL","PPS",26139
"2726",2014,"AL","PR",80360
"2727",2014,"AL","PRB",10114
"2728",2014,"AL","PROS",85006
"2729",2014,"AL","PRP",69104
"2730",2014,"AL","PRTB",179135
"2731",2014,"AL","PSB",5935
"2732",2014,"AL","PSC",2682
"2733",2014,"AL","PSD",3681
"2734",2014,"AL","PSDB",202250
"2735",2014,"AL","PSDC",2194
"2736",2014,"AL","PSL",553
"2737",2014,"AL","PSOL",11681
"2738",2014,"AL","PSTU",2046
"2739",2014,"AL","PT",64621
"2740",2014,"AL","PT do B",27780
"2741",2014,"AL","PTB",28291
"2742",2014,"AL","PTC",2574
"2743",2014,"AL","PV",2208
"2744",2014,"AL","SD",137402
"2745",2014,"AM","DEM",107209
"2746",2014,"AM","PC do B",61162
"2747",2014,"AM","PCB",1258
"2748",2014,"AM","PDT",10900
"2749",2014,"AM","PEN",644
"2750",2014,"AM","PHS",19680
"2751",2014,"AM","PMDB",208803
"2752",2014,"AM","PMN",3835
"2753",2014,"AM","PP",75554
"2754",2014,"AM","PPL",656
"2755",2014,"AM","PPS",115373
"2756",2014,"AM","PR",123448
"2757",2014,"AM","PRB",49644
"2758",2014,"AM","PROS",11656
"2759",2014,"AM","PRP",13777
"2760",2014,"AM","PRTB",91
"2761",2014,"AM","PSB",62455
"2762",2014,"AM","PSC",2759
"2763",2014,"AM","PSD",330221
"2764",2014,"AM","PSDB",258835
"2765",2014,"AM","PSDC",1006
"2766",2014,"AM","PSL",3402
"2767",2014,"AM","PSOL",5560
"2768",2014,"AM","PSTU",1656
"2769",2014,"AM","PT",78725
"2770",2014,"AM","PT do B",289
"2771",2014,"AM","PTB",72047
"2772",2014,"AM","PTC",12026
"2773",2014,"AM","PTN",23579
"2774",2014,"AM","PV",3294
"2775",2014,"AM","SD",938
"2776",2014,"AP","DEM",6733
"2777",2014,"AP","PC do B",11358
"2778",2014,"AP","PDT",34799
"2779",2014,"AP","PEN",1736
"2780",2014,"AP","PHS",667
"2781",2014,"AP","PMDB",39944
"2782",2014,"AP","PMN",891
"2783",2014,"AP","PP",21439
"2784",2014,"AP","PPL",8056
"2785",2014,"AP","PPS",4137
"2786",2014,"AP","PR",20278
"2787",2014,"AP","PRB",14584
"2788",2014,"AP","PROS",20482
"2789",2014,"AP","PRP",5130
"2790",2014,"AP","PRTB",6445
"2791",2014,"AP","PSB",23587
"2792",2014,"AP","PSC",25501
"2793",2014,"AP","PSD",15627
"2794",2014,"AP","PSDB",10738
"2795",2014,"AP","PSDC",17010
"2796",2014,"AP","PSOL",7909
"2797",2014,"AP","PSTU",2173
"2798",2014,"AP","PT",41218
"2799",2014,"AP","PT do B",11171
"2800",2014,"AP","PTB",14616
"2801",2014,"AP","PTC",1710
"2802",2014,"AP","PV",9123
"2803",2014,"AP","SD",9837
"2804",2014,"BA","DEM",626678
"2805",2014,"BA","PC do B",288152
"2806",2014,"BA","PDT",205969
"2807",2014,"BA","PEN",77857
"2808",2014,"BA","PHS",7268
"2809",2014,"BA","PMDB",376408
"2810",2014,"BA","PMN",6918
"2811",2014,"BA","PP",587325
"2812",2014,"BA","PPL",9849
"2813",2014,"BA","PPS",47084
"2814",2014,"BA","PR",242545
"2815",2014,"BA","PRB",309754
"2816",2014,"BA","PROS",66030
"2817",2014,"BA","PRP",62072
"2818",2014,"BA","PRTB",23392
"2819",2014,"BA","PSB",269220
"2820",2014,"BA","PSC",261776
"2821",2014,"BA","PSD",633536
"2822",2014,"BA","PSDB",405360
"2823",2014,"BA","PSDC",4747
"2824",2014,"BA","PSL",22483
"2825",2014,"BA","PSOL",53609
"2826",2014,"BA","PSTU",9991
"2827",2014,"BA","PT",1394890
"2828",2014,"BA","PT do B",12471
"2829",2014,"BA","PTB",242480
"2830",2014,"BA","PTC",65195
"2831",2014,"BA","PTN",116644
"2832",2014,"BA","PV",66057
"2833",2014,"BA","SD",222211
"2834",2014,"CE","DEM",290261
"2835",2014,"CE","PC do B",142236
"2836",2014,"CE","PCB",5852
"2837",2014,"CE","PDT",147339
"2838",2014,"CE","PEN",11722
"2839",2014,"CE","PHS",118789
"2840",2014,"CE","PMDB",655297
"2841",2014,"CE","PMN",16242
"2842",2014,"CE","PP",101611
"2843",2014,"CE","PPL",6427
"2844",2014,"CE","PPS",159098
"2845",2014,"CE","PR",279982
"2846",2014,"CE","PRB",129343
"2847",2014,"CE","PROS",614852
"2848",2014,"CE","PRP",8590
"2849",2014,"CE","PRTB",7437
"2850",2014,"CE","PSB",48274
"2851",2014,"CE","PSC",11542
"2852",2014,"CE","PSD",26981
"2853",2014,"CE","PSDB",196987
"2854",2014,"CE","PSDC",17190
"2855",2014,"CE","PSL",148005
"2856",2014,"CE","PSOL",36747
"2857",2014,"CE","PSTU",11804
"2858",2014,"CE","PT",703532
"2859",2014,"CE","PT do B",55900
"2860",2014,"CE","PTB",89655
"2861",2014,"CE","PTC",21830
"2862",2014,"CE","PTN",23656
"2863",2014,"CE","PV",53727
"2864",2014,"CE","SD",228664
"2865",2014,"DF","DEM",156655
"2866",2014,"DF","PC do B",6995
"2867",2014,"DF","PCB",656
"2868",2014,"DF","PCO",918
"2869",2014,"DF","PDT",50179
"2870",2014,"DF","PEN",79811
"2871",2014,"DF","PHS",7375
"2872",2014,"DF","PMDB",118052
"2873",2014,"DF","PMN",30281
"2874",2014,"DF","PP",13511
"2875",2014,"DF","PPL",21047
"2876",2014,"DF","PPS",61196
"2877",2014,"DF","PR",47118
"2878",2014,"DF","PRB",75621
"2879",2014,"DF","PROS",85017
"2880",2014,"DF","PRP",6847
"2881",2014,"DF","PRTB",13670
"2882",2014,"DF","PSB",92628
"2883",2014,"DF","PSC",3183
"2884",2014,"DF","PSD",94804
"2885",2014,"DF","PSDB",166039
"2886",2014,"DF","PSDC",4052
"2887",2014,"DF","PSL",1043
"2888",2014,"DF","PSOL",19853
"2889",2014,"DF","PSTU",4735
"2890",2014,"DF","PT",206728
"2891",2014,"DF","PT do B",568
"2892",2014,"DF","PTB",24852
"2893",2014,"DF","PTC",4888
"2894",2014,"DF","PTN",803
"2895",2014,"DF","PV",17204
"2896",2014,"DF","SD",39988
"2897",2014,"ES","DEM",158433
"2898",2014,"ES","PC do B",2268
"2899",2014,"ES","PCB",1109
"2900",2014,"ES","PDT",209979
"2901",2014,"ES","PEN",5207
"2902",2014,"ES","PHS",16982
"2903",2014,"ES","PMDB",186461
"2904",2014,"ES","PMN",1650
"2905",2014,"ES","PP",61564
"2906",2014,"ES","PPL",1393
"2907",2014,"ES","PPS",29124
"2908",2014,"ES","PR",40560
"2909",2014,"ES","PRB",83050
"2910",2014,"ES","PROS",70668
"2911",2014,"ES","PRP",47839
"2912",2014,"ES","PRTB",2774
"2913",2014,"ES","PSB",267008
"2914",2014,"ES","PSC",5934
"2915",2014,"ES","PSD",15187
"2916",2014,"ES","PSDB",205066
"2917",2014,"ES","PSDC",3183
"2918",2014,"ES","PSL",3518
"2919",2014,"ES","PSOL",10889
"2920",2014,"ES","PSTU",522
"2921",2014,"ES","PT",220112
"2922",2014,"ES","PT do B",4530
"2923",2014,"ES","PTB",32255
"2924",2014,"ES","PTC",6819
"2925",2014,"ES","PTN",1273
"2926",2014,"ES","PV",89644
"2927",2014,"ES","SD",70930
"2928",2014,"GO","DEM",28889
"2929",2014,"GO","PC do B",35594
"2930",2014,"GO","PDT",171024
"2931",2014,"GO","PMDB",416210
"2932",2014,"GO","PP",170588
"2933",2014,"GO","PPL",2613
"2934",2014,"GO","PPS",94843
"2935",2014,"GO","PR",122335
"2936",2014,"GO","PRB",63516
"2937",2014,"GO","PROS",74601
"2938",2014,"GO","PRP",110254
"2939",2014,"GO","PRTB",5388
"2940",2014,"GO","PSB",34113
"2941",2014,"GO","PSC",18314
"2942",2014,"GO","PSD",265622
"2943",2014,"GO","PSDB",925004
"2944",2014,"GO","PSDC",3434
"2945",2014,"GO","PSOL",5847
"2946",2014,"GO","PSTU",2104
"2947",2014,"GO","PT",280901
"2948",2014,"GO","PTB",125167
"2949",2014,"GO","PTN",1243
"2950",2014,"GO","SD",80387
"2951",2014,"MA","DEM",7611
"2952",2014,"MA","PC do B",210574
"2953",2014,"MA","PCB",3637
"2954",2014,"MA","PDT",283402
"2955",2014,"MA","PEN",134057
"2956",2014,"MA","PHS",15424
"2957",2014,"MA","PMDB",475676
"2958",2014,"MA","PMN",44459
"2959",2014,"MA","PP",75936
"2960",2014,"MA","PPL",6287
"2961",2014,"MA","PPS",172782
"2962",2014,"MA","PR",74650
"2963",2014,"MA","PRB",148761
"2964",2014,"MA","PROS",5167
"2965",2014,"MA","PRP",93090
"2966",2014,"MA","PRTB",14104
"2967",2014,"MA","PSB",186119
"2968",2014,"MA","PSC",27408
"2969",2014,"MA","PSD",92596
"2970",2014,"MA","PSDB",82420
"2971",2014,"MA","PSDC",97872
"2972",2014,"MA","PSL",166084
"2973",2014,"MA","PSOL",7501
"2974",2014,"MA","PSTU",10203
"2975",2014,"MA","PT",181504
"2976",2014,"MA","PT do B",100408
"2977",2014,"MA","PTB",113253
"2978",2014,"MA","PTC",37981
"2979",2014,"MA","PTN",3429
"2980",2014,"MA","PV",185917
"2981",2014,"MA","SD",85587
"2982",2014,"MG","DEM",513742
"2983",2014,"MG","PC do B",137066
"2984",2014,"MG","PCB",15552
"2985",2014,"MG","PCO",4390
"2986",2014,"MG","PDT",269937
"2987",2014,"MG","PEN",19440
"2988",2014,"MG","PHS",201122
"2989",2014,"MG","PMDB",891648
"2990",2014,"MG","PMN",152518
"2991",2014,"MG","PP",791551
"2992",2014,"MG","PPL",15855
"2993",2014,"MG","PPS",160587
"2994",2014,"MG","PR",343798
"2995",2014,"MG","PRB",238508
"2996",2014,"MG","PROS",78479
"2997",2014,"MG","PRP",77427
"2998",2014,"MG","PRTB",5158
"2999",2014,"MG","PSB",552555
"3000",2014,"MG","PSC",215109
"3001",2014,"MG","PSD",621933
"3002",2014,"MG","PSDB",1411965
"3003",2014,"MG","PSDC",76019
"3004",2014,"MG","PSL",84112
"3005",2014,"MG","PSOL",66870
"3006",2014,"MG","PSTU",18648
"3007",2014,"MG","PT",1869638
"3008",2014,"MG","PT do B",417622
"3009",2014,"MG","PTB",345317
"3010",2014,"MG","PTC",82199
"3011",2014,"MG","PTN",120020
"3012",2014,"MG","PV",162031
"3013",2014,"MG","SD",213162
"3014",2014,"MS","DEM",68500
"3015",2014,"MS","PC do B",2376
"3016",2014,"MS","PDT",65677
"3017",2014,"MS","PEN",944
"3018",2014,"MS","PHS",8446
"3019",2014,"MS","PMDB",355077
"3020",2014,"MS","PMN",3093
"3021",2014,"MS","PP",22981
"3022",2014,"MS","PPL",848
"3023",2014,"MS","PPS",7293
"3024",2014,"MS","PR",37589
"3025",2014,"MS","PRB",36364
"3026",2014,"MS","PROS",16671
"3027",2014,"MS","PRP",10051
"3028",2014,"MS","PRTB",796
"3029",2014,"MS","PSB",83995
"3030",2014,"MS","PSC",12494
"3031",2014,"MS","PSD",42153
"3032",2014,"MS","PSDB",104356
"3033",2014,"MS","PSDC",1782
"3034",2014,"MS","PSL",5179
"3035",2014,"MS","PSOL",5844
"3036",2014,"MS","PSTU",1727
"3037",2014,"MS","PT",319786
"3038",2014,"MS","PT do B",3978
"3039",2014,"MS","PTB",3050
"3040",2014,"MS","PTC",7583
"3041",2014,"MS","PTN",6157
"3042",2014,"MS","PV",3346
"3043",2014,"MS","SD",39525
"3044",2014,"MT","DEM",3071
"3045",2014,"MT","PC do B",3508
"3046",2014,"MT","PDT",88693
"3047",2014,"MT","PEN",6913
"3048",2014,"MT","PHS",4078
"3049",2014,"MT","PMDB",126218
"3050",2014,"MT","PMN",6269
"3051",2014,"MT","PP",94179
"3052",2014,"MT","PPS",947
"3053",2014,"MT","PR",90859
"3054",2014,"MT","PRB",16208
"3055",2014,"MT","PROS",109722
"3056",2014,"MT","PRP",2182
"3057",2014,"MT","PRTB",619
"3058",2014,"MT","PSB",261302
"3059",2014,"MT","PSC",66426
"3060",2014,"MT","PSD",155329
"3061",2014,"MT","PSDB",172299
"3062",2014,"MT","PSDC",1961
"3063",2014,"MT","PSL",1018
"3064",2014,"MT","PSOL",88500
"3065",2014,"MT","PT",136113
"3066",2014,"MT","PT do B",3229
"3067",2014,"MT","PTB",5296
"3068",2014,"MT","PTC",5013
"3069",2014,"MT","PTN",213
"3070",2014,"MT","PV",2398
"3071",2014,"MT","SD",11971
"3072",2014,"PA","DEM",235185
"3073",2014,"PA","PC do B",20949
"3074",2014,"PA","PCB",1669
"3075",2014,"PA","PDT",126457
"3076",2014,"PA","PEN",8113
"3077",2014,"PA","PHS",5491
"3078",2014,"PA","PMDB",466727
"3079",2014,"PA","PMN",8233
"3080",2014,"PA","PP",83346
"3081",2014,"PA","PPL",4849
"3082",2014,"PA","PPS",88357
"3083",2014,"PA","PR",153596
"3084",2014,"PA","PRB",108646
"3085",2014,"PA","PROS",113028
"3086",2014,"PA","PRP",7538
"3087",2014,"PA","PRTB",1010
"3088",2014,"PA","PSB",87585
"3089",2014,"PA","PSC",106752
"3090",2014,"PA","PSD",419372
"3091",2014,"PA","PSDB",480456
"3092",2014,"PA","PSL",9249
"3093",2014,"PA","PSOL",222900
"3094",2014,"PA","PSTU",8867
"3095",2014,"PA","PT",589532
"3096",2014,"PA","PT do B",14940
"3097",2014,"PA","PTB",132205
"3098",2014,"PA","PTC",3387
"3099",2014,"PA","PTN",3293
"3100",2014,"PA","PV",8749
"3101",2014,"PA","SD",238678
"3102",2014,"PB","DEM",107618
"3103",2014,"PB","PC do B",4808
"3104",2014,"PB","PCO",851
"3105",2014,"PB","PDT",84758
"3106",2014,"PB","PEN",4498
"3107",2014,"PB","PHS",6680
"3108",2014,"PB","PMDB",441731
"3109",2014,"PB","PMN",4773
"3110",2014,"PB","PP",175699
"3111",2014,"PB","PPL",4011
"3112",2014,"PB","PPS",4846
"3113",2014,"PB","PR",107525
"3114",2014,"PB","PRB",36892
"3115",2014,"PB","PROS",7391
"3116",2014,"PB","PRP",4197
"3117",2014,"PB","PRTB",10280
"3118",2014,"PB","PSB",106305
"3119",2014,"PB","PSC",64018
"3120",2014,"PB","PSD",88719
"3121",2014,"PB","PSDB",241038
"3122",2014,"PB","PSDC",942
"3123",2014,"PB","PSL",7641
"3124",2014,"PB","PSOL",60910
"3125",2014,"PB","PT",133470
"3126",2014,"PB","PT do B",15536
"3127",2014,"PB","PTB",116547
"3128",2014,"PB","PTC",792
"3129",2014,"PB","PTN",27567
"3130",2014,"PB","PV",4777
"3131",2014,"PB","SD",64479
"3132",2014,"PE","DEM",92547
"3133",2014,"PE","PC do B",129290
"3134",2014,"PE","PCB",7321
"3135",2014,"PE","PDT",138156
