"","ANO_ELEICAO","DESCRICAO_CARGO","SIGLA_PARTIDO","UF","Cadeiras conquistadas"
"2192",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","MA",3
"2193",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","MG",2
"2194",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","MS",2
"2195",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","PA",1
"2196",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","PE",1
"2197",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RJ",3
"2198",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RN",2
"2199",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RR",3
"2200",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RS",1
"2201",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","SP",1
"2202",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","TO",3
